taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4480833	Amalareus penicilliger mustelae (C.W.Dale, 1878)	6194295	Amalaraeus penicilliger mustelae (Dale, 1878)	39	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Amalaraeus	1416905	Amalaraeus penicilliger	9770335	
5050940	Ctenophthalmus evidens modicus Jordan, 1933	5050940	Ctenophthalmus evidens modicus Jordan, 1933	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus evidens	5050936	
7198596	Ctenophthalmus nifetodes nifetodes	7198596	Ctenophthalmus nifetodes nifetodes	33	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus nifetodes	5050831	
7198680	Citellophilus tesquorum tesquorum	7198680	Citellophilus tesquorum tesquorum	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Citellophilus	1417360	Citellophilus tesquorum	1417379	
8452805	Pseudopulex wangi Huang, Engel, Cai & Nel, 2013	8452805	Pseudopulex wangi Huang, Engel, Cai & Nel, 2013	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pseudopulicidae	8527148	Pseudopulex	8542694	Pseudopulex wangi	8452805	
10857016	BOLD:ADX7859	10857016	BOLD:ADX7859	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Pectinoctenus	1417875	Pectinoctenus pectiniceps	1417879	
10892590	BOLD:AEA4553	10892590	BOLD:AEA4553	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Hystrichopsylla	1419147	Hystrichopsylla weida	1419148	
1416418	Polygenis gardellai Del Ponte, 1967	1416414	Polygenis axius (Jordan & Rothschild, 1923)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Polygenis	1416402	Polygenis axius	1416414	
1417371	Citellophilus simplex (Wagner, 1902)	1417371	Citellophilus simplex (Wagner, 1902)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Citellophilus	1417360	Citellophilus simplex	1417371	
1419287	Hectopsylla suarezi C.Fox, 1929	1419287	Hectopsylla suarezi C.Fox, 1929	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Tungidae	5321	Hectopsylla	1419274	Hectopsylla suarezi	1419287	
6193921	Rhinolophopsylla unipectinata arabs Jordan & Rothschild, 1921	6193921	Rhinolophopsylla unipectinata arabs Jordan & Rothschild, 1921	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Rhinolophopsylla	1417464	Rhinolophopsylla unipectinata	1417465	
9885432	BOLD:ADS0683	9885432	BOLD:ADS0683	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853					
1416639	Thrassis augustsoni Hubbard, 1949	1416639	Thrassis augustsoni Hubbard, 1949	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Thrassis	1416605	Thrassis augustsoni	1416639	
1416864	Oropsylla hirsuta (Baker, 1895)	1416864	Oropsylla hirsuta (Baker, 1895)	377	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Oropsylla	1416848	Oropsylla hirsuta	1416864	
1416982	Megabothris rhipisoides Li Kueichen & Wang Dwenching, 1964	1416982	Megabothris rhipisoides Li Kueichen & Wang Dwenching, 1964	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Megabothris	1416967	Megabothris rhipisoides	1416982	
1418021	Geusibia triangularis (Lewis, 1972)	1418021	Geusibia triangularis (Lewis, 1972)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Geusibia	1418009	Geusibia triangularis	1418021	
1418974	Nearctopsylla georgiana Pratt	1418974	Nearctopsylla georgiana Pratt	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Nearctopsylla	1418953	Nearctopsylla georgiana	1418974	
1419111	Delotelis hollandi Smit, 1952	1419111	Delotelis hollandi Smit, 1952	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Delotelis	1419109	Delotelis hollandi	1419111	
1419175	Hystrichopsylla microti Scalon, 1950	1419175	Hystrichopsylla microti Scalon, 1950	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Hystrichopsylla	1419147	Hystrichopsylla microti	1419175	
1419597	Bibikovana tiptoni (Traub, 1957)	1419597	Bibikovana tiptoni (Traub, 1957)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pygiopsyllidae	5329	Bibikovana	1419593	Bibikovana tiptoni	1419597	
5050912	Ctenophthalmus russulae tangerensis Hastriter & Tipton, 1975	5050912	Ctenophthalmus russulae tangerensis Hastriter & Tipton, 1975	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus russulae	5050911	
5051159	Acanthopsylla scintilla (M.Rothschild, 1936)	5051159	Acanthopsylla scintilla (M.Rothschild, 1936)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pygiopsyllidae	5329	Acanthopsylla	7236600	Acanthopsylla scintilla	5051159	
10756901	BOLD:ADX6528	10756901	BOLD:ADX6528	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Callopsylla	1417396	Callopsylla kozlovi	1417416	
1416790	Dactylopsylla bluei (C.Fox, 1909)	1416790	Dactylopsylla bluei (C.Fox, 1909)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Dactylopsylla	1416788	Dactylopsylla bluei	1416790	
1418592	Conorhinopsylla stanfordi Stewart, 1930	1418592	Conorhinopsylla stanfordi Stewart, 1930	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Conorhinopsylla	1418591	Conorhinopsylla stanfordi	1418592	
1419309	Echidnophaga Olliff, 1886	1419309	Echidnophaga Olliff, 1886	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Echidnophaga	1419309			
6194263	Opisodasys robustus mexicanus (Dampf, 1942)	6194263	Opisodasys robustus mexicanus (Dampf, 1942)	8	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Opisodasys	1416589	Opisodasys robustus	1416592	
7198719	Stivalius cognatus cognatus	7198719	Stivalius cognatus cognatus	4	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Stivalius	1419790	Stivalius cognatus	1419799	
10252099	BOLD:AAY6334	10252099	BOLD:AAY6334	6	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366							
1416306	Coptopsylla wassiliewi (Wagner, 1932)	1416306	Coptopsylla wassiliewi (Wagner, 1932)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Coptopsyllidae	5323	Coptopsylla	1416279	Coptopsylla wassiliewi	1416306	
1416372	Plocopsylla nungui Schramm & Lewis, 1987	1416372	Plocopsylla nungui Schramm & Lewis, 1987	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stephanocircidae	5330	Plocopsylla	1416347	Plocopsylla nungui	1416372	
1416968	Megabothris atrox (Jordan, 1925)	1416968	Megabothris atrox (Jordan, 1925)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Megabothris	1416967	Megabothris atrox	1416968	
1417414	Callopsylla dolabris (Jordan & Rothschild, 1911)	1417414	Callopsylla dolabris (Jordan & Rothschild, 1911)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Callopsylla	1417396	Callopsylla dolabris	1417414	
1417627	Ischnopsyllus peridolius Peus, 1977	1417627	Ischnopsyllus peridolius Peus, 1977	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Ischnopsyllus	1417597	Ischnopsyllus peridolius	1417627	
1419556	Pulex dugesii (Baker, 1899)	1419555	Pulex simulans Baker, 1895	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Pulex	1419545	Pulex simulans	1419555	
1419605	Bibikovana archboldi (Holland, 1969)	1419605	Bibikovana archboldi (Holland, 1969)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pygiopsyllidae	5329	Bibikovana	1419593	Bibikovana archboldi	1419605	
7198654	Leptopsylla aethiopica aethiopica	7198654	Leptopsylla aethiopica aethiopica	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Leptopsylla	1417652	Leptopsylla aethiopica	1417672	
10751071	BOLD:ADW1299	10751071	BOLD:ADW1299	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Frontopsylla	1417762	Frontopsylla nakagawai	1417805	
1416517	Ectinorus galeanus (Jordan, 1939)	1416517	Ectinorus galeanus (Jordan, 1939)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Ectinorus	1416509	Ectinorus galeanus	1416517	
1416542	Ectinorus hecate Johnson, 1957	1416542	Ectinorus hecate Johnson, 1957	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Ectinorus	1416509	Ectinorus hecate	1416542	
1417160	Ceratophyllus lunatus Jordan & Rothschild, 1920	1417160	Ceratophyllus lunatus Jordan & Rothschild, 1920	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Ceratophyllus	1417115	Ceratophyllus lunatus	1417160	
6194080	Amphipsylla marikovskii ewingi I.Fox, 1940	6194080	Amphipsylla marikovskii ewingi I.Fox, 1940	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Amphipsylla	1418042	Amphipsylla marikovskii	1418049	
10677776	BOLD:ADW0041	10677776	BOLD:ADW0041	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Neopsylla	1418659	Neopsylla angustimanubra	5051065	
1416842	Amaradix bitterrootensis (Dunn, 1923)	1416842	Amaradix bitterrootensis (Dunn, 1923)	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Amaradix	1416839	Amaradix bitterrootensis	1416842	
1417958	Peromyscopsylla takahasii Ono & Hasegawa, 1955	1417958	Peromyscopsylla takahasii Ono & Hasegawa, 1955	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Peromyscopsylla	1417927	Peromyscopsylla takahasii	1417958	
1419383	Xenopsylla crinita Jordan & Rothschild, 1922	1419383	Xenopsylla crinita Jordan & Rothschild, 1922	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla crinita	1419383	
1419466	Ctenocephalides C.W.Stiles & B.J.Collins, 1930	1419466	Ctenocephalides C.W.Stiles & B.J.Collins, 1930	39	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Ctenocephalides	1419466			
1416863	Oropsylla washingtonensis (Good & Prince, 1939)	1416863	Oropsylla washingtonensis (Good & Prince, 1939)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Oropsylla	1416848	Oropsylla washingtonensis	1416863	
1416963	Eumolpianus eutamiadis (Augustson, 1942)	1416963	Eumolpianus eutamiadis (Augustson, 1942)	63	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Eumolpianus	1416954	Eumolpianus eutamiadis	1416963	
1418995	Meringis jamesoni Hubbard, 1943	1418995	Meringis jamesoni Hubbard, 1943	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Meringis	1418978	Meringis jamesoni	1418995	
5050933	Ctenophthalmus hoogstraali Traub, 1963	5050933	Ctenophthalmus hoogstraali Traub, 1963	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus hoogstraali	5050933	
1418137	Chiastopsylla rossi (Waterston, 1909)	1418137	Chiastopsylla rossi (Waterston, 1909)	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Chimaeropsyllidae	8847	Chiastopsylla	1418130	Chiastopsylla rossi	1418137	
1419786	Medwayella calcarata Traub, 1972	1419786	Medwayella calcarata Traub, 1972	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Medwayella	1419769	Medwayella calcarata	1419786	
6194559	Stenoponia tripectinata insperata Weiss, 1930	6194559	Stenoponia tripectinata insperata Weiss, 1930	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Stenoponia	1419192	Stenoponia tripectinata	1419211	
6194654	Atyphloceras echis longipalpus Stewart, 1940	6194654	Atyphloceras echis longipalpus Stewart, 1940	3	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Atyphloceras	1418177	Atyphloceras echis	1418178	
8622783	Pseudopulex jurassicus Gao et al., 2012	8622783	Pseudopulex jurassicus Gao et al., 2012	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pseudopulicidae	8527148	Pseudopulex	8542694	Pseudopulex jurassicus	8622783	
10618692	BOLD:ACS6209	10618692	BOLD:ACS6209	17	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Stenoponia	1419192	Stenoponia tripectinata	1419211	
1416480	Parapsyllus taylori Jordan, 1942	1416480	Parapsyllus taylori Jordan, 1942	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Parapsyllus	1416477	Parapsyllus taylori	1416480	
1417296	Nosopsyllus atlantis Jordan, 1937	1417296	Nosopsyllus atlantis Jordan, 1937	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Nosopsyllus	1417236	Nosopsyllus atlantis	1417296	
1419400	Xenopsylla piriei Ingram, 1928	1419400	Xenopsylla piriei Ingram, 1928	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla piriei	1419400	
1419680	Afristivalius nigeriensis (Jordan, 1938)	1419680	Afristivalius nigeriensis (Jordan, 1938)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Afristivalius	1419676	Afristivalius nigeriensis	1419680	
4770046	Niwratia elongata Jell & Duncan, 1986	4770046	Niwratia elongata Jell & Duncan, 1986	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366			Niwratia	4770045	Niwratia elongata	4770046	
5050836	Ctenophthalmus nifetodes krystufeki Brelich, 1986	5050836	Ctenophthalmus nifetodes krystufeki Brelich, 1986	9	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus nifetodes	5050831	
6194014	Sigmactenus alticola pilosus Durden & Beaucournu, 2000	6194014	Sigmactenus alticola pilosus Durden & Beaucournu, 2000	2	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Sigmactenus	1417742	Sigmactenus alticola	1417749	
6194142	Thrassis pandorae jellisoni Hubbard, 1940	6194142	Thrassis pandorae jellisoni Hubbard, 1940	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Thrassis	1416605	Thrassis pandorae	1416620	
6194519	Palaeopsylla soricis rosickyi Smit, 1960	6194519	Palaeopsylla soricis rosickyi Smit, 1960	234	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Palaeopsylla	1419040	Palaeopsylla soricis	1419078	
7198712	Xenopsylla conformis conformis	7198712	Xenopsylla conformis conformis	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla conformis	1419408	
9942907	BOLD:ACQ4051	9942907	BOLD:ACQ4051	40	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Ctenocephalides	1419466	Ctenocephalides felis	1419472	
10885132	BOLD:ADW6243	10885132	BOLD:ADW6243	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Ophthalmopsylla	1417981	Ophthalmopsylla kiritschenkovi	1417986	
1417509	Lagaropsylla mera Jordan & Rothschild, 1921	1417509	Lagaropsylla mera Jordan & Rothschild, 1921	14	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Lagaropsylla	1417505	Lagaropsylla mera	1417509	
1419505	Hoplopsyllus pectinatus Barrera, 1967	1419505	Hoplopsyllus pectinatus Barrera, 1967	31	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Hoplopsyllus	1419504	Hoplopsyllus pectinatus	1419505	
4480876	Nosopsyllus londinensis londinensis	4480876	Nosopsyllus londinensis londinensis	77	SUBSPECIES	DOUBTFUL	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Nosopsyllus	1417236	Nosopsyllus londiniensis	1417300	
6194183	Ceratophyllus ciliatus mononis Jordan, 1929	6194183	Ceratophyllus ciliatus mononis Jordan, 1929	44	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Ceratophyllus	1417115	Ceratophyllus ciliatus	1417164	
1416466	Polygenis dunni (Jordan & Rothschild, 1922)	1416466	Polygenis dunni (Jordan & Rothschild, 1922)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Rhopalopsyllidae	8854	Polygenis	1416402	Polygenis dunni	1416466	
1417616	Ischnopsyllus variabilis (Wagner, 1898)	1417616	Ischnopsyllus variabilis (Wagner, 1898)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ischnopsyllidae	5324	Ischnopsyllus	1417597	Ischnopsyllus variabilis	1417616	
1417952	Peromyscopsylla ostsibirica (Scalon, 1936)	1417952	Peromyscopsylla ostsibirica (Scalon, 1936)	61	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Peromyscopsylla	1417927	Peromyscopsylla ostsibirica	1417952	
1418903	Jordanopsylla allredi Traub & Tipton, 1951	1418903	Jordanopsylla allredi Traub & Tipton, 1951	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Jordanopsylla	1418902	Jordanopsylla allredi	1418903	
1419829	Gryphopsylla jacobsoni (Jordan & Rothschild, 1922)	1419829	Gryphopsylla jacobsoni (Jordan & Rothschild, 1922)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Stivaliidae	5331	Gryphopsylla	1419828	Gryphopsylla jacobsoni	1419829	
6194571	Hystrichopsylla orientalis guentheri Peus, 1977	6194571	Hystrichopsylla orientalis guentheri Peus, 1977	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Hystrichopsylla	1419147	Hystrichopsylla orientalis	1419168	
10792659	BOLD:ADX4265	10792659	BOLD:ADX4265	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Amphipsylla	1418042	Amphipsylla tuta	1418053	
1417643	Xiphiopsylla hyparetes Jordan & Rothschild, 1913	1417643	Xiphiopsylla hyparetes Jordan & Rothschild, 1913	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Xiphiopsyllidae	5346	Xiphiopsylla	1417641	Xiphiopsylla hyparetes	1417643	
1417732	Paradoxopsyllus spinosus Lewis, 1974	1417732	Paradoxopsyllus spinosus Lewis, 1974	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Paradoxopsyllus	1417693	Paradoxopsyllus spinosus	1417732	
1418904	Jordanopsylla becki Hastriter, 2000	1418904	Jordanopsylla becki Hastriter, 2000	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Jordanopsylla	1418902	Jordanopsylla becki	1418904	
1419018	Paratyphloceras oregonensis Ewing, 1940	1419018	Paratyphloceras oregonensis Ewing, 1940	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Paratyphloceras	1419017	Paratyphloceras oregonensis	1419018	
1419452	Xenopsylla australiaca Mardon & Dunnet, 1971	1419452	Xenopsylla australiaca Mardon & Dunnet, 1971	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla australiaca	1419452	
5050748	Ctenophthalmus ansorgei catanganus Jordan, 1936	5050748	Ctenophthalmus ansorgei catanganus Jordan, 1936	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus ansorgei	5050747	
6194439	Xenopsylla sarodes manyarensis Hubbard, 1963	6194439	Xenopsylla sarodes manyarensis Hubbard, 1963	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pulicidae	8853	Xenopsylla	1419358	Xenopsylla sarodes	1419404	
10776674	BOLD:ADX7391	10776674	BOLD:ADX7391	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Paradoxopsyllus	1417693	Paradoxopsyllus stenotus	1417714	
1417025	Orchopeas latens (Jordan, 1925)	1417025	Orchopeas latens (Jordan, 1925)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Orchopeas	1417004	Orchopeas latens	1417025	
4480823	Amalareus penicilliger (Grube, 1851)	9770335	Amalaraeus penicilliger (Grube, 1851)	42	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Amalaraeus	1416905	Amalaraeus penicilliger	9770335	
5050907	Ctenophthalmus leptodactylus Hubbard, 1963	5050907	Ctenophthalmus leptodactylus Hubbard, 1963	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus leptodactylus	5050907	
5050952	Ctenophthalmus cophurus hemingwayi Hubbard, 1963	5050952	Ctenophthalmus cophurus hemingwayi Hubbard, 1963	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus cophurus	5050947	
5050954	Ctenophthalmus congener vicarius Jordan & Rothschild, 1921	5050954	Ctenophthalmus congener vicarius Jordan & Rothschild, 1921	10	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Hystrichopsyllidae	9010	Ctenophthalmus	1418195	Ctenophthalmus congener	5050953	
6193995	Odontopsyllus quirosi quirosi	6193995	Odontopsyllus quirosi quirosi	1	SUBSPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Leptopsyllidae	5326	Odontopsyllus	1417867	Odontopsyllus quirosi	1417872	
6194219	Dasypsyllus gallinulae zilianus Peus, 1954	7198656	Dasypsyllus gallinulae gallinulae	3	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Ceratophyllidae	8846	Dasypsyllus	1417087	Dasypsyllus gallinulae	1417089	
9828177	BOLD:ACD5345	9828177	BOLD:ACD5345	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Siphonaptera	1366	Pygiopsyllidae	5329	Acanthopsylla	7236600	Acanthopsylla jordani	5051157	
