"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"NMNH195",NA,NA,NA,NA,NA,NA,NA,NA,"Craneopsylla minerva wolffhuegeli (Rothschild, 1909)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Stephanocircidae","Craneopsylla",NA,"minerva","wolffhuegeli",NA,NA,"Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH196",NA,NA,NA,NA,NA,NA,NA,NA,"Plocopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Stephanocircidae","Plocopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH197",NA,NA,NA,NA,NA,NA,NA,NA,"Malacopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Malacopsyllidae","Malacopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH198",NA,NA,NA,NA,NA,NA,NA,NA,"Delostichus talis (Jordan, 1936)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Delostichus",NA,"talis",NA,NA,NA,"Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH199",NA,NA,NA,NA,NA,NA,NA,NA,"Ectinorus (Panallius) galeanus Jordan, 1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Ectinorus","Panallius","galeanus",NA,NA,NA,"Jordan, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH200",NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Parapsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH201",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Neopolygenis) puelche Del Ponte, 1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Neopolygenis","puelche",NA,NA,NA,"Del Ponte, 1967",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH202",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) acodontis (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","acodontis",NA,NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH203",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) atopus (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","atopus",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH204",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) axius axius (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","axius","axius",NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH205",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) axius",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","axius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH206",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) byturus (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","byturus",NA,NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH207",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) platensis cisandinus (Jordan, 1939)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","platensis","cisandinus",NA,NA,"Jordan, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH208",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) platensis platensis (Jordan & Rothschild, 1908)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","platensis","platensis",NA,NA,"Jordan & Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH209",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) pygaerus (Wagner, 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","pygaerus",NA,NA,NA,"Wagner, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH210",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) rimatus (Jordan, 1932)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","rimatus",NA,NA,NA,"Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH211",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH212",NA,NA,NA,NA,NA,NA,NA,NA,"Tiamastus callens (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Tiamastus",NA,"callens",NA,NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH213",NA,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla stomis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Tungidae","Hectopsylla",NA,"stomis",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH214",NA,NA,NA,NA,NA,NA,NA,NA,"Rhynchopsyllus pulex Haller, 1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Tungidae","Rhynchopsyllus",NA,"pulex",NA,NA,NA,"Haller, 1880",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH215",NA,NA,NA,NA,NA,NA,NA,NA,"Tunga (Tunga) penetrans Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Tungidae","Tunga","Tunga","penetrans",NA,NA,NA,"Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH216",NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla segnis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Leptopsyllidae","Leptopsylla",NA,"segnis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH217",NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Nosopsyllus) londiniensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Nosopsyllus","londiniensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH218",NA,NA,NA,NA,NA,NA,NA,NA,"Echidnophaga gallinacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Echidnophaga",NA,"gallinacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH219",NA,NA,NA,NA,NA,NA,NA,NA,"Macropsylla hercules Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Macropsyllidae","Macropsylla",NA,"hercules",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH220",NA,NA,NA,NA,NA,NA,NA,NA,"Stephanocircus concinnis Rothschild, 1916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Stephanocircidae","Stephanocircus",NA,"concinnis",NA,NA,NA,"Rothschild, 1916",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH221",NA,NA,NA,NA,NA,NA,NA,NA,"Stephanocircus dasyuri Skuse, 1893",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Stephanocircidae","Stephanocircus",NA,"dasyuri",NA,NA,NA,"Skuse, 1893",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH222",NA,NA,NA,NA,NA,NA,NA,NA,"Stephanocircus domrowi Traub & Dunnet, 1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Stephanocircidae","Stephanocircus",NA,"domrowi",NA,NA,NA,"Traub & Dunnet, 1973",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH223",NA,NA,NA,NA,NA,NA,NA,NA,"Stephanocircus harrisoni Traub & Dunnet, 1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Stephanocircidae","Stephanocircus",NA,"harrisoni",NA,NA,NA,"Traub & Dunnet, 1973",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH224",NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus australiacus Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Parapsyllus",NA,"australiacus",NA,NA,NA,"Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH225",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides felis felis (Bouche, 1835)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"felis","felis",NA,NA,"Bouche, 1835",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH226",NA,NA,NA,NA,NA,NA,NA,NA,"Echidnophaga myrmecobii Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Echidnophaga",NA,"myrmecobii",NA,NA,NA,"Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH227",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla cheopis cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"cheopis","cheopis",NA,NA,"Rothschild, 1903",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH228",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla vexabilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"vexabilis",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH229",NA,NA,NA,NA,NA,NA,NA,NA,"Bradiopsylla echidnae (Denny, 1843)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Lycopsyllidae","Bradiopsylla",NA,"echidnae",NA,NA,NA,"Denny, 1843",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH230",NA,NA,NA,NA,NA,NA,NA,NA,"Choristopsylla ochi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Lycopsyllidae","Choristopsylla",NA,"ochi",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH231",NA,NA,NA,NA,NA,NA,NA,NA,"Lycopsylla nova Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Lycopsyllidae","Lycopsylla",NA,"nova",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH232",NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla pavida (Rothschild, 1916)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Acanthopsylla",NA,"pavida",NA,NA,NA,"Rothschild, 1916",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH233",NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla rothschildi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Acanthopsylla",NA,"rothschildi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH234",NA,NA,NA,NA,NA,NA,NA,NA,"Bibikovana iridis (Holland, 1971)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Bibikovana",NA,"iridis",NA,NA,NA,"Holland, 1971",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH235",NA,NA,NA,NA,NA,NA,NA,NA,"Bibikovana rainbowi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Bibikovana",NA,"rainbowi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH236",NA,NA,NA,NA,NA,NA,NA,NA,"Bibikovana sinuata (Holland, 1971)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Bibikovana",NA,"sinuata",NA,NA,NA,"Holland, 1971",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH237",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla hoplia Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Pygiopsylla",NA,"hoplia",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH238",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla phiola Smit, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Pygiopsylla",NA,"phiola",NA,NA,NA,"Smit, 1979",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH239",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pygiopsyllidae","Pygiopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH240",NA,NA,NA,NA,NA,NA,NA,NA,"Metastivalius rectus (Jordan & Rothschild, 1911)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Stivaliidae","Metastivalius",NA,"rectus",NA,NA,NA,"Jordan & Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH241",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) gallinae (Schrank, 1803)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","gallinae",NA,NA,NA,"Schrank, 1803",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH242",NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla kohauti Dampf, 1911",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Palaeopsylla",NA,"kohauti",NA,NA,NA,"Dampf, 1911",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH243",NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla remota Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Palaeopsylla",NA,"remota",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH244",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ctenophthalmus) agyrtes agyrtes (Heller, 1896)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ctenophthalmus","agyrtes","agyrtes",NA,NA,"Heller, 1896",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH245",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ctenophthalmus) agyrtes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ctenophthalmus","agyrtes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH246",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis frustratus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"frustratus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH247",NA,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla pulex (Haller, 1880)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Tungidae","Hectopsylla",NA,"pulex",NA,NA,NA,"Haller, 1880",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH248",NA,NA,NA,NA,NA,NA,NA,NA,"Chiastopsylla godfreyi Waterston, 1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Chimaeropsyllidae","Chiastopsylla",NA,"godfreyi",NA,NA,NA,"Waterston, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH249",NA,NA,NA,NA,NA,NA,NA,NA,"Chiastopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Chimaeropsyllidae","Chiastopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH250",NA,NA,NA,NA,NA,NA,NA,NA,"Epirimia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Chimaeropsyllidae","Epirimia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH251",NA,NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus (Dinopsyllus)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Dinopsyllus","Dinopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH252",NA,NA,NA,NA,NA,NA,NA,NA,"Listropsylla agrippinae (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Listropsylla",NA,"agrippinae",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH253",NA,NA,NA,NA,NA,NA,NA,NA,"Listropsylla dorippae (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Listropsylla",NA,"dorippae",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH254",NA,NA,NA,NA,NA,NA,NA,NA,"Listropsylla prominens Jordan, 1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Listropsylla",NA,"prominens",NA,NA,NA,"Jordan, 1930",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH255",NA,NA,NA,NA,NA,NA,NA,NA,"Listropsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Listropsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH256",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides damarensis Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"damarensis",NA,NA,NA,"Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH257",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides connatus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"connatus",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH258",NA,NA,NA,NA,NA,NA,NA,NA,"Echidnophaga aethiops Jordan & Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Echidnophaga",NA,"aethiops",NA,NA,NA,"Jordan & Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH259",NA,NA,NA,NA,NA,NA,NA,NA,"Echidnophaga larina Jordan & Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Echidnophaga",NA,"larina",NA,NA,NA,"Jordan & Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH260",NA,NA,NA,NA,NA,NA,NA,NA,"Echidnophaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Echidnophaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH261",NA,NA,NA,NA,NA,NA,NA,NA,"Pariodontis riggenbachi riggenbachi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Pariodontis",NA,"riggenbachi","riggenbachi",NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH262",NA,NA,NA,NA,NA,NA,NA,NA,"Procaviopsylla isidis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Procaviopsylla",NA,"isidis",NA,NA,NA,"Rothschild, 1903",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH263",NA,NA,NA,NA,NA,NA,NA,NA,"Procaviopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Procaviopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH264",NA,NA,NA,NA,NA,NA,NA,NA,"Synosternus caffer (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Synosternus",NA,"caffer",NA,NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH265",NA,NA,NA,NA,NA,NA,NA,NA,"Synosternus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Synosternus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH266",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla bechuanae Demeillon, 1947",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"bechuanae",NA,NA,NA,"Demeillon, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH267",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla brasiliensis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"brasiliensis",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH268",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla hipponax Demeillon, 1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"hipponax",NA,NA,NA,"Demeillon, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH269",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla mulleri Demeillon, 1947",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"mulleri",NA,NA,NA,"Demeillon, 1947",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH270",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla philoxera Hopkins, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"philoxera",NA,NA,NA,"Hopkins, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH271",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla phyllomae Demeillon, 1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"phyllomae",NA,NA,NA,"Demeillon, 1934",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH272",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla piriei Ingram, 1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"piriei",NA,NA,NA,"Ingram, 1928",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH273",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla scopulifer (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"scopulifer",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH274",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla trifaria Demeillon, 1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"trifaria",NA,NA,NA,"Demeillon, 1930",NA,NA,NA,NA,NA,NA,NA,NA
"NMNH275",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla wolffsohni wolffsohni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"wolffsohni","wolffsohni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH276",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides canis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"canis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH277",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis lakoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"lakoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMNH278",NA,NA,NA,NA,NA,NA,NA,NA,"Adoratopsylla (Adoratopsylla) bisetosa Ewing, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insecta","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","Adoratopsylla","bisetosa",NA,NA,NA,"Ewing, 1925",NA,NA,NA,NA,NA,NA,NA,NA
