"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"FMNH199",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus sierrae Augustson, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"sierrae",NA,NA,NA,"Augustson, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH200",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus smiti Mendez, 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"smiti",NA,NA,NA,"Mendez, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH201",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus spenceri Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"spenceri",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH202",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH203",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus weaveri Eads & Campos, 1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"weaveri",NA,NA,NA,"Eads & Campos, 1977",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH204",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus wilsoni Mendez & Haas, 1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Megarthroglossus",NA,"wilsoni",NA,NA,NA,"Mendez & Haas, 1973",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH205",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis agilis Eads, 1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"agilis",NA,NA,NA,"Eads, 1960",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH206",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis altipecten Traub & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"altipecten",NA,NA,NA,"Traub & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH207",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis arachis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"arachis",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH208",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis bilsingi Eads & Menzies, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"bilsingi",NA,NA,NA,"Eads & Menzies, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH209",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis californicus Augustson, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"californicus",NA,NA,NA,"Augustson, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH210",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis cummingi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"cummingi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH211",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis deserti Augustson, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"deserti",NA,NA,NA,"Augustson, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH212",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis dipodomys Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"dipodomys",NA,NA,NA,"Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH213",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis disparalis Eads, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"disparalis",NA,NA,NA,"Eads, 1979",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH214",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis facilis Eads, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"facilis",NA,NA,NA,"Eads, 1979",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH215",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis hubbardi Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"hubbardi",NA,NA,NA,"Kohls, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH216",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis jamesoni Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"jamesoni",NA,NA,NA,"Hubbard, 1943",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH217",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis nidi Williams & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"nidi",NA,NA,NA,"Williams & Hoff, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH218",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis parkeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"parkeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH219",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis rectus Morlan, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"rectus",NA,NA,NA,"Morlan, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH220",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis shannoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"shannoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH221",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH222",NA,NA,NA,NA,NA,NA,NA,NA,"Meringis vitabilis Eads, 1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Meringis",NA,"vitabilis",NA,NA,NA,"Eads, 1960",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH223",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH224",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis genalis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis","genalis",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH225",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis hygini (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis","hygini",NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH226",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) hyrtaci (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla","Beringopsylla","hyrtaci",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH227",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) traubi Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla","Beringopsylla","traubi",NA,NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH228",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Nearctopsylla) brooksi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla","Nearctopsylla","brooksi",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH229",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla jordani Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla",NA,"jordani",NA,NA,NA,"Hubbard, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH230",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla princei Holland & Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Nearctopsylla",NA,"princei",NA,NA,NA,"Holland & Jameson, 1950",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH231",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla inopina Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Neopsylla",NA,"inopina",NA,NA,NA,"Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH232",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Neopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH233",NA,NA,NA,NA,NA,NA,NA,NA,"Paratyphloceras oregonensis Ewing, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Paratyphloceras",NA,"oregonensis",NA,NA,NA,"Ewing, 1940",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH234",NA,NA,NA,NA,NA,NA,NA,NA,"Phalacropsylla allos Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Phalacropsylla",NA,"allos",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH235",NA,NA,NA,NA,NA,NA,NA,NA,"Phalacropsylla paradisea Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Phalacropsylla",NA,"paradisea",NA,NA,NA,"Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH236",NA,NA,NA,NA,NA,NA,NA,NA,"Phalacropsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Phalacropsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH237",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Acetnophthalmus) heiseri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Rhadinopsylla","Acetnophthalmus","heiseri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH238",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Actenophthalmus) fraterna (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Rhadinopsylla","Actenophthalmus","fraterna",NA,NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH239",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Actenophthalmus) multidenticulata Morlan & Prince, 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Rhadinopsylla","Actenophthalmus","multidenticulata",NA,NA,NA,"Morlan & Prince, 1954",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH240",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Micropsylla) sectilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Rhadinopsylla","Micropsylla","sectilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH241",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Micropsylla) sectilis sectilis Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Rhadinopsylla","Micropsylla","sectilis","sectilis",NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH242",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla orama Smith, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Rhadinopsylla",NA,"orama",NA,NA,NA,"Smith, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH243",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Rhadinopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH244",NA,NA,NA,NA,NA,NA,NA,NA,"Stenistomera alpina (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Stenistomera",NA,"alpina",NA,NA,NA,"Baker, 1895",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH245",NA,NA,NA,NA,NA,NA,NA,NA,"Stenistomera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Stenistomera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH246",NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Stenoponia",NA,"americana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH247",NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Stenoponia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH248",NA,NA,NA,NA,NA,NA,NA,NA,"Tamiophila grandis (Rothschild, 1902)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Tamiophila",NA,"grandis",NA,NA,NA,"Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH249",NA,NA,NA,NA,NA,NA,NA,NA,"Trichopsylloides oregonensis Ewing, 1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsyllidae","Trichopsylloides",NA,"oregonensis",NA,NA,NA,"Ewing, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH250",NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus (Ischnopsyllus) intermedius (Rothschild, 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Ischnopsyllus","Ischnopsyllus","intermedius",NA,NA,NA,"Rothschild, 1898",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH251",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla collinsi Kohls, 1937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Myodopsylla",NA,"collinsi",NA,NA,NA,"Kohls, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH252",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla gentilis Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Myodopsylla",NA,"gentilis",NA,NA,NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH253",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla insignis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Myodopsylla",NA,"insignis",NA,NA,NA,"Rothschild, 1903",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH254",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla palposa (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Myodopsylla",NA,"palposa",NA,NA,NA,"Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH255",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Myodopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH256",NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla chapini Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Nycteridopsylla",NA,"chapini",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH257",NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla intermedia Lewis & Wilson, 1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Nycteridopsylla",NA,"intermedia",NA,NA,NA,"Lewis & Wilson, 1982",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH258",NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Nycteridopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH259",NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla vancouverensis Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Nycteridopsylla",NA,"vancouverensis",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH260",NA,NA,NA,NA,NA,NA,NA,NA,"Sternopsylla distinca texana (Fox, 1914)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllidae","Sternopsylla",NA,"distinca","texana",NA,NA,"Fox, 1914",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH261",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla marikovskii ewingi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Amphipsylla",NA,"marikovskii","ewingi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH262",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla sibirica sibirica (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Amphipsylla",NA,"sibirica","sibirica",NA,NA,"Wagner, 1898",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH263",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophyllus armatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Ctenophyllus",NA,"armatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH264",NA,NA,NA,NA,NA,NA,NA,NA,"Dolichopsyllus stylosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Dolichopsyllus",NA,"stylosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH265",NA,NA,NA,NA,NA,NA,NA,NA,"Dolichopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Dolichopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH266",NA,NA,NA,NA,NA,NA,NA,NA,"Geusibia ashcrafti Augustson, 1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Geusibia",NA,"ashcrafti",NA,NA,NA,"Augustson, 1941",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH267",NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla segnis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Leptopsylla",NA,"segnis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH268",NA,NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus dentatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Odontopsyllus",NA,"dentatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH269",NA,NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus multispinosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Odontopsyllus",NA,"multispinosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH270",NA,NA,NA,NA,NA,NA,NA,NA,"Odontopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Odontopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH271",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla catatina (Jordan, 1928)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"catatina",NA,NA,NA,"Jordan, 1928",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH272",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla draco Hopkins, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"draco",NA,NA,NA,"Hopkins, 1951",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH273",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla ebrighti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"ebrighti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH274",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hamifer hamifer (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"hamifer","hamifer",NA,NA,"Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH275",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hamifer vigens (Jordan, 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"hamifer","vigens",NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH276",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"hesperomys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH277",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys adelpha (Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","adelpha",NA,NA,"Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH278",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys hesperomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","hesperomys",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH279",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys pacifica Holland, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","pacifica",NA,NA,"Holland, 1949",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH280",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys ravalliensis (Dunn, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","ravalliensis",NA,NA,"Dunn, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH281",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla ostsibirica (Scalon, 1936)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"ostsibirica",NA,NA,NA,"Scalon, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH282",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla scotti Fox, 1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"scotti",NA,NA,NA,"Fox, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH283",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla selenis (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,"selenis",NA,NA,NA,"Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH284",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsyllidae","Peromyscopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FMNH285",NA,NA,NA,NA,NA,NA,NA,NA,"Archaeopsylla erinacei Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Archaeopsylla",NA,"erinacei",NA,NA,NA,"Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA
"FMNH286",NA,NA,NA,NA,NA,NA,NA,NA,"Cediopsylla inaequalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulicidae","Cediopsylla",NA,"inaequalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
