"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"CoL131560","131560",NA,NA,"131540",NA,NA,NA,NA,"Amphipsylla phaiomydis iskul Shvarts, 1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"phaiomydis","iskul","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131590","131590",NA,NA,"131540",NA,NA,NA,NA,"Amphipsylla phaiomydis limonia Smit, 1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"phaiomydis","limonia","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131510","131510",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla orthogonia Liu Chiying, Tsai Liyuen & Wu Wenching, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"orthogonia",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131520","131520",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla parthiana Ioff, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"parthiana",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131460","131460",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla marikovskii Ioff & Tiflov, 1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"marikovskii",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131480","131480",NA,NA,"131460",NA,NA,NA,NA,"Amphipsylla marikovskii ewingi I.Fox, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"marikovskii","ewingi","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131470","131470",NA,NA,"131460",NA,NA,NA,NA,"Amphipsylla marikovskii marikovskii Ioff & Tiflov, 1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"marikovskii","marikovskii","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131500","131500",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla montium Jordan, 1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"montium",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131770","131770",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla schelkovnikovi Wagner, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"schelkovnikovi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131790","131790",NA,131770,NA,NA,NA,NA,NA,"Amphipsylla schelkovnikovi irana Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"schelkovnikovi","irana","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131780","131780",NA,131770,NA,NA,NA,NA,NA,"Amphipsylla certa Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"certa",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131800","131800",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla sibirica (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"sibirica",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131850","131850",NA,NA,"131800",NA,NA,NA,NA,"Amphipsylla sibirica orientalis Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"sibirica","orientalis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131860","131860",NA,NA,"131800",NA,NA,NA,NA,"Amphipsylla sibirica pollionis (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"sibirica","pollionis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131810","131810",NA,NA,"131800",NA,NA,NA,NA,"Amphipsylla sibirica sibirica (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"sibirica","sibirica","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131870","131870",NA,NA,"131800",NA,NA,NA,NA,"Amphipsylla sibirica sepifera Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"sibirica","sepifera","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131830","131830",NA,NA,"131800",NA,NA,NA,NA,"Amphipsylla sibirica hetera (Jordan, 1932)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"sibirica","hetera","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131840","131840",NA,131830,NA,NA,NA,NA,NA,"Amphipsylla sibirica intermedia (Rosicky, 1957)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"sibirica","intermedia","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131820","131820",NA,131800,NA,NA,NA,NA,NA,"Amphipsylla thoracicus Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"thoracicus",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131690","131690",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla quadratoides Liu Chiying, Tsai Liyuen & Wu Wenching, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"quadratoides",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131700","131700",NA,NA,"131690",NA,NA,NA,NA,"Amphipsylla quadratoides quadratoides Liu Chiying, Tsai Liyuen & Wu Wenching, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"quadratoides","quadratoides","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131720","131720",NA,NA,"131690",NA,NA,NA,NA,"Amphipsylla quadratoides zhongdianensis Jie Baoqi, Yang Xiaodong & Li Kueichen, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"quadratoides","zhongdianensis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131710","131710",NA,NA,"131690",NA,NA,NA,NA,"Amphipsylla quadratoides huangnanensis Ni Guoxing, Wu Wenching & Huang G.-p., 1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"quadratoides","huangnanensis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131730","131730",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla rossica Wagner, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"rossica",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131760","131760",NA,131730,NA,NA,NA,NA,NA,"Amphipsylla rossica locuples (Jordan & Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"rossica","locuples","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131750","131750",NA,131730,NA,NA,NA,NA,NA,"Amphipsylla rossica hanzaki Rosicky, 1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"rossica","hanzaki","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131740","131740",NA,131730,NA,NA,NA,NA,NA,"Amphipsylla contigua Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"contigua",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131670","131670",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla qinghaiensis Ren Shiming & Ji Shuli, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"qinghaiensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131680","131680",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla quadratedigita Liu Chiying, Wu Houyong & Wu Foolin, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"quadratedigita",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131610","131610",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla primaris Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"primaris",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131640","131640",NA,NA,"131610",NA,NA,NA,NA,"Amphipsylla primaris mitis Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"primaris","mitis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131660","131660",NA,131640,NA,NA,NA,NA,NA,"Amphipsylla primaris botis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"primaris","botis","SUBSPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131620","131620",NA,NA,"131610",NA,NA,NA,NA,"Amphipsylla primaris primaris Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"primaris","primaris","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131630","131630",NA,NA,"131610",NA,NA,NA,NA,"Amphipsylla primaris beigiangensis Yu Hsin, Wu Houyong & Liu Chiying, 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"primaris","beigiangensis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL131650","131650",NA,131610,NA,NA,NA,NA,NA,"Amphipsylla transbajkalica Wagner, 1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"transbajkalica",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL131600","131600",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla prima Wagner, 1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"prima",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132020","132020",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla yadongensis Wang Chenggui & Wang Shenrong, 1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"yadongensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132010","132010",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla weiningensis Li Kuichen, 1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"weiningensis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132000","132000",NA,NA,"x38",NA,NA,NA,NA,"Amphipsylla washingtona (Hubbard, 1954)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"washingtona",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoLx3A","x3A",NA,NA,"xS",NA,NA,NA,NA,"Paractenopsyllus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL138620","138620",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus gemelli Duchemin, 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"gemelli",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138610","138610",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus duplantieri Duchemin, 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"duplantieri",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138630","138630",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus rouxi Duchemin, 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"rouxi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132680","132680",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus grandidieri Klein, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"grandidieri",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132700","132700",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus pauliani Lumaret, 1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"pauliani",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132710","132710",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus petiti Klein, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"petiti",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132690","132690",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus kerguisteli Wagner, 1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"kerguisteli",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132670","132670",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus albignaci Klein, 1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"albignaci",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138640","138640",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus juliamarinus Duchemin, 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"juliamarinus",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138660","138660",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus goodmani Duchemin, 2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"goodmani",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL138650","138650",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus ratovonjatovi Duchemin, 2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"ratovonjatovi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132740","132740",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus viettei Klein, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"viettei",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132720","132720",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus randrianasoloi Klein, 1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"randrianasoloi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132730","132730",NA,NA,"x3A",NA,NA,NA,NA,"Paractenopsyllus vauceli Klein, 1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus",NA,"vauceli",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoLx32","x32",NA,NA,"xS",NA,NA,NA,NA,"Leptopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENUS",NA,NA,NA,NA,"ACCEPTED",NA,NA,NA,NA,NA
"CoL132490","132490",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla sexdentata (Wagner, 1930)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"sexdentata",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132510","132510",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla taschenbergi (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"taschenbergi",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132520","132520",NA,NA,"132510",NA,NA,NA,NA,"Leptopsylla taschenbergi taschenbergi (Wagner, 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"taschenbergi","taschenbergi","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132530","132530",NA,NA,"132510",NA,NA,NA,NA,"Leptopsylla taschenbergi amitina Jordan & Rothschild, 1914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"taschenbergi","amitina","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132540","132540",NA,NA,"132510",NA,NA,NA,NA,"Leptopsylla taschenbergi calamana Jordan, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"taschenbergi","calamana","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132550","132550",NA,NA,"132510",NA,NA,NA,NA,"Leptopsylla taschenbergi cressida Peus, 1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"taschenbergi","cressida","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132500","132500",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla sicistae (Tiflov & Kolpakova, 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"sicistae",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132440","132440",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla segnis (Schonherr, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"segnis",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132450","132450",NA,132440,NA,NA,NA,NA,NA,"Typhlopsylla bisbidentatus (Kolenati, 1856)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Typhlopsylla",NA,"bisbidentatus",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL132460","132460",NA,132440,NA,NA,NA,NA,NA,"Typhlopsylla mexicana (Baker, 1896)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Typhlopsylla",NA,"mexicana",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL132470","132470",NA,132440,NA,NA,NA,NA,NA,"Typhlopsylla musculi (Dages, 1832)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Typhlopsylla",NA,"musculi",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL132480","132480",NA,132440,NA,NA,NA,NA,NA,"Typhlopsylla quadridentatus (Kolenati, 1859)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Typhlopsylla",NA,"quadridentatus",NA,"SPECIES",NA,NA,NA,"ICZN","SYNONYM",NA,NA,NA,NA,NA
"CoL132410","132410",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla nana Argyropulo, 1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"nana",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132430","132430",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla sciurobia (Wagner, 1934)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"sciurobia",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132300","132300",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla algira Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132350","132350",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira moroccana Grenier, 1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","moroccana","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132360","132360",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira popovi (Wagner & Argyropulo, 1934)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","popovi","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132380","132380",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira serveti Beaucournu & Launay, 1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","serveti","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132370","132370",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira scopolii Brelih & Petrov, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","scopolii","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132390","132390",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira tuggurtensis Smit, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","tuggurtensis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132400","132400",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira vogeli Beaucournu, 1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","vogeli","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132320","132320",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira agadirensis Hastriter & Tipton, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","agadirensis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132330","132330",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira atlantidis Beaucournu, 1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","atlantidis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132310","132310",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira algira Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","algira","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132340","132340",NA,NA,"132300",NA,NA,NA,NA,"Leptopsylla algira costai Smit, 1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"algira","costai","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132420","132420",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla putoraki Ioff, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"putoraki",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132260","132260",NA,NA,"x32",NA,NA,NA,NA,"Leptopsylla aethiopica (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"aethiopica",NA,"SPECIES",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
"CoL132280","132280",NA,NA,"132260",NA,NA,NA,NA,"Leptopsylla aethiopica nakuruensis Smit, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"aethiopica","nakuruensis","INFRASPECIFIC_NAME",NA,NA,NA,"ICZN","ACCEPTED",NA,NA,NA,NA,NA
