"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"BYU558",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes serbicus Wagner, 1930",NA,NA,NA,NA,NA,1930,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"agyrtes","serbicus",NA,NA,"Wagner, 1930",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU559",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla sarodes serengetiensis Hubbard, 1963",NA,NA,NA,NA,NA,1963,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Xenopsylla",NA,"sarodes","serengetiensis",NA,NA,"Hubbard, 1963",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Spilopsyllinae"
"BYU560",NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla algira serveta Beaucournu & Launay, 1978",NA,NA,NA,NA,NA,1978,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Leptopsylla",NA,"algira","serveta",NA,NA,"Beaucournu & Launay, 1978",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Leptopsyllinae"
"BYU561",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla setosa setosa (Wagner 1898)",NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Neopsylla",NA,"setosa","setosa",NA,NA,"(Wagner 1898)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae"
"BYU562",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora hebeiensis shennongjiaensis Liu & Ma, 1999",NA,NA,NA,NA,NA,1999,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"hebeiensis","shennongjiaensis",NA,NA,"Liu & Ma, 1999",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU563",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla spadix shennongjiaensis Ji, Chen & Liu, 1986",NA,NA,NA,NA,NA,1986,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"spadix","shennongjiaensis",NA,NA,"Ji, Chen & Liu, 1986",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU564",NA,NA,NA,NA,NA,NA,NA,NA,"Mesopsylla eucta shikho Ioff, 1950",NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Mesopsylla",NA,"eucta","shikho",NA,NA,"Ioff, 1950",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU565",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus teucqae shumeensis Laudisoit & Beaucournu, 2007",NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"teucqae","shumeensis",NA,NA,"Laudisoit & Beaucournu, 2007",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU566",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla sibirica sibirica (Wagner 1898)",NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Amphipsylla",NA,"sibirica","sibirica",NA,NA,"(Wagner 1898)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU567",NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis sibynus sibynus (Jordan 1925)",NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Plusaetis",NA,"sibynus","sibynus",NA,NA,"(Jordan 1925)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU568",NA,NA,NA,NA,NA,NA,NA,NA,"Geusibia apromina sichuanensis Liu, Zhai & Liu, 1986",NA,NA,NA,NA,NA,1986,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Geusibia",NA,"apromina","sichuanensis",NA,NA,"Liu, Zhai & Liu, 1986",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU569",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla himalaica sichuanoyunnana Xie Chen & Liu, 1986",NA,NA,NA,NA,NA,1986,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"himalaica","sichuanoyunnana",NA,NA,"Xie Chen & Liu, 1986",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Leptopsyllinae"
"BYU570",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla specialis sichuanxizangensis Wu & Wang, 1982",NA,NA,NA,NA,NA,1982,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Neopsylla",NA,"specialis","sichuanxizangensis",NA,NA,"Wu & Wang, 1982",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae"
"BYU571",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla stevensi sichuanyunnana Wu & Wang, 1982",NA,NA,NA,NA,NA,1982,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Neopsylla",NA,"stevensi","sichuanyunnana",NA,NA,"Wu & Wang, 1982",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae"
"BYU572",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus solutus siculus Peus, 1959",NA,NA,NA,NA,NA,1959,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"solutus","siculus",NA,NA,"Peus, 1959",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU573",NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora hastata sikkimensis (Jordan & Rothschild 1922)",NA,NA,NA,NA,NA,1922,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Macrostylophora",NA,"hastata","sikkimensis",NA,NA,"(Jordan & Rothschild 1922)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU574",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla dahurica sila Labunets, 1961",NA,NA,NA,NA,NA,1961,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Rhadinopsylla",NA,"dahurica","sila",NA,NA,"Labunets, 1961",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Rhadinopsyllinae"
"BYU575",NA,NA,NA,NA,NA,NA,NA,NA,"Mesopsylla eucta sima Mikulin, 1960",NA,NA,NA,NA,NA,1960,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Mesopsylla",NA,"eucta","sima",NA,NA,"Mikulin, 1960",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU576",NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla similis similis Dampf, 1910",NA,NA,NA,NA,NA,1910,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Palaeopsylla",NA,"similis","similis",NA,NA,"Dampf, 1910",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU577",NA,NA,NA,NA,NA,NA,NA,NA,"Chiastopsylla mulleri simplex Haeselbarth, 1965",NA,NA,NA,NA,NA,1965,NA,NA,NA,NA,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla",NA,"mulleri","simplex",NA,NA,"Haeselbarth, 1965",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Chiastopsyllinae"
"BYU578",NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus simplex simplex (Wagner 1902)",NA,NA,NA,NA,NA,1902,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Citellophilus",NA,"simplex","simplex",NA,NA,"(Wagner 1902)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU579",NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus simplex simplex Rothschild, 1906",NA,NA,NA,NA,NA,1906,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Ischnopsyllus",NA,"simplex","simplex",NA,NA,"Rothschild, 1906",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU580",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla himalaica sinica Li & Wang, 1959",NA,NA,NA,NA,NA,1959,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"himalaica","sinica",NA,NA,"Li & Wang, 1959",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Leptopsyllinae"
"BYU581",NA,NA,NA,NA,NA,NA,NA,NA,"Typhloceras favosum sintrensis Ribeiro & Capela, 1988",NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,"Siphonaptera","Hystrichopsyllidae","Typhloceras",NA,"favosum","sintrensis",NA,NA,"Ribeiro & Capela, 1988",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Hystrichopsyllinae"
"BYU582",NA,NA,NA,NA,NA,NA,NA,NA,"Xiphiopsylla lippa smithi Hubbard, 1967",NA,NA,NA,NA,NA,1967,NA,NA,NA,NA,"Siphonaptera","Xiphiopsyllidae","Xiphiopsylla",NA,"lippa","smithi",NA,NA,"Hubbard, 1967",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea",NA
"BYU583",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus hopkinsi smiti Hubbard, 1967",NA,NA,NA,NA,NA,1967,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"hopkinsi","smiti",NA,NA,"Hubbard, 1967",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU584",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus rettigi smiti Klein, 1963",NA,NA,NA,NA,NA,1963,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"rettigi","smiti",NA,NA,"Klein, 1963",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU585",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes smitianus Peus, 1950",NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"agyrtes","smitianus",NA,NA,"Peus, 1950",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU586",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus solutus solutus Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,1920,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"solutus","solutus",NA,NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU587",NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla soricis soricis (Dale 1878)",NA,NA,NA,NA,NA,1878,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Palaeopsylla",NA,"soricis","soricis",NA,NA,"(Dale 1878)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU588",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla spadix spadix (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"spadix","spadix",NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU589",NA,NA,NA,NA,NA,NA,NA,NA,"Callopsylla sparsilis sparsilis (Jordan & Rothschild 1922)",NA,NA,NA,NA,NA,1922,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Callopsylla",NA,"sparsilis","sparsilis",NA,NA,"(Jordan & Rothschild 1922)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU590",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla specialis specialis Jordan, 1932",NA,NA,NA,NA,NA,1932,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Neopsylla",NA,"specialis","specialis",NA,NA,"Jordan, 1932",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae"
"BYU591",NA,NA,NA,NA,NA,NA,NA,NA,"Sternopsylla distincta speciosa Johnson, 1957",NA,NA,NA,NA,NA,1957,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Sternopsylla",NA,"distincta","speciosa",NA,NA,"Johnson, 1957",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU592",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla spectabilis spectabilis (Rothschild 1898)",NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"spectabilis","spectabilis",NA,NA,"(Rothschild 1898)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Leptopsyllinae"
"BYU593",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla dippiei spinata Holland, 1949",NA,NA,NA,NA,NA,1949,NA,NA,NA,NA,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"dippiei","spinata",NA,NA,"Holland, 1949",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Hystrichopsyllinae"
"BYU594",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla setosa spinea Rothschild, 1915",NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Neopsylla",NA,"setosa","spinea",NA,NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae"
"BYU595",NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia tripectinata spinellosa Jordan, 1958",NA,NA,NA,NA,NA,1958,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Stenoponia",NA,"tripectinata","spinellosa",NA,NA,"Jordan, 1958",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Stenoponiinae"
"BYU596",NA,NA,NA,NA,NA,NA,NA,NA,"Procaviopsylla spinifex spinifex Jordan, 1936",NA,NA,NA,NA,NA,1936,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Procaviopsylla",NA,"spinifex","spinifex",NA,NA,"Jordan, 1936",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Spilopsyllinae"
"BYU597",NA,NA,NA,NA,NA,NA,NA,NA,"Stivalius cognatus spiramus Jordan, 1926",NA,NA,NA,NA,NA,1926,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Stivalius",NA,"cognatus","spiramus",NA,NA,"Jordan, 1926",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU598",NA,NA,NA,NA,NA,NA,NA,NA,"Amphalius  spirataenius spirataenius Liu, Wu & Wu, 1966",NA,NA,NA,NA,NA,1966,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Amphalius ",NA,"spirataenius","spirataenius",NA,NA,"Liu, Wu & Wu, 1966",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU599",NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla soricis starki Wagner, 1930",NA,NA,NA,NA,NA,1930,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Palaeopsylla",NA,"soricis","starki",NA,NA,"Wagner, 1930",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU600",NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis occidentalis steganus (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,1923,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"occidentalis","steganus",NA,NA,"(Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea ","Rhopalopsyllinae"
"BYU601",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla stevensi stevensi Rothschild, 1915",NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Neopsylla",NA,"stevensi","stevensi",NA,NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Neopsyllinae"
"BYU602",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides felis strongylus (Jordan 1925)",NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,"Siphonaptera","Pulicidae","Ctenocephalides",NA,"felis","strongylus",NA,NA,"(Jordan 1925)",NA,NA,NA,NA,NA,"Pulicomorpha","Pulicoidea  ","Pulicinae"
"BYU603",NA,NA,NA,NA,NA,NA,NA,NA,"Ptilopsylla leptina stubbei Smit, 1971",NA,NA,NA,NA,NA,1971,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Ptilopsylla",NA,"leptina","stubbei",NA,NA,"Smit, 1971",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae"
"BYU604",NA,NA,NA,NA,NA,NA,NA,NA,"Chimaeropsylla potis stuhlmanni Jordan, 1943",NA,NA,NA,NA,NA,1943,NA,NA,NA,NA,"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla",NA,"potis","stuhlmanni",NA,NA,"Jordan, 1943",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Chimaeropsyllinae"
"BYU605",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus styx styx Rothschild, 1900",NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Ceratophyllus",NA,"styx","styx",NA,NA,"Rothschild, 1900",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU606",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus bisoctodentatus suciuae Beaucournu & Grulich, 1981",NA,NA,NA,NA,NA,1981,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"bisoctodentatus","suciuae",NA,NA,"Beaucournu & Grulich, 1981",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU607",NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus sungaris sungaris (Jordan 1929)",NA,NA,NA,NA,NA,1929,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Citellophilus",NA,"sungaris","sungaris",NA,NA,"(Jordan 1929)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU608",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla wagneri superjecta Zhang, Liu & Zhang, 1986",NA,NA,NA,NA,NA,1986,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"wagneri","superjecta",NA,NA,"Zhang, Liu & Zhang, 1986",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU609",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla occidentalis sylvaticus Campos & Stark, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"occidentalis","sylvaticus",NA,NA,"Campos & Stark, 1979",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Hystrichopsyllinae"
"BYU610",NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus penicilliger syrt (Ioff 1946)",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Amalaraeus",NA,"penicilliger","syrt",NA,NA,"(Ioff 1946)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae"
"BYU611",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus audax szaboi Smit, 1976",NA,NA,NA,NA,NA,1976,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"audax","szaboi",NA,NA,"Smit, 1976",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU612",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla elata taishiri Emel'yanova, 1950",NA,NA,NA,NA,NA,1950,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"elata","taishiri",NA,NA,"Emel'yanova, 1950",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU613",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla hakagawai taiwanensis Jameson & Hsieh, 1966",NA,NA,NA,NA,NA,1966,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Frontopsylla",NA,"hakagawai","taiwanensis",NA,NA,"Jameson & Hsieh, 1966",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Amphipsyllinae"
"BYU614",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus taiwanus taiwanus Smit, 1964",NA,NA,NA,NA,NA,1964,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"taiwanus","taiwanus",NA,NA,"Smit, 1964",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU615",NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla takahasii takahasii Ono & Hasegawa, 1955",NA,NA,NA,NA,NA,1955,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"takahasii","takahasii",NA,NA,"Ono & Hasegawa, 1955",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Leptopsyllinae"
"BYU616",NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla talpae talpae (Curtis 1826)",NA,NA,NA,NA,NA,1826,NA,NA,NA,NA,"Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"talpae","talpae",NA,NA,"(Curtis 1826)",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Hystrichopsyllinae"
"BYU617",NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus australis tamoyus Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,1923,NA,NA,NA,NA,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus",NA,"australis","tamoyus",NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,"Pulicomorpha","Malacopsylloidea ","Rhopalopsyllinae"
"BYU618",NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella phangi tana Traub, 1972",NA,NA,NA,NA,NA,1972,NA,NA,NA,NA,"Siphonaptera","Stivaliidae","Medwayella",NA,"phangi","tana",NA,NA,"Traub, 1972",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU619",NA,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla lamellifer tarimensis Yu, Ye & Cao, 1990",NA,NA,NA,NA,NA,1990,NA,NA,NA,NA,"Siphonaptera","Coptopsyllidae","Coptopsylla",NA,"lamellifer","tarimensis",NA,NA,"Yu, Ye & Cao, 1990",NA,NA,NA,NA,NA,"Pulicomorpha","Coptopsylloidea",NA
"BYU620",NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla taschenbergi taschenbergi (Wagner 1898)",NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,"Siphonaptera","Leptopsyllidae","Leptopsylla",NA,"taschenbergi","taschenbergi",NA,NA,"(Wagner 1898)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Leptopsyllinae"
"BYU621",NA,NA,NA,NA,NA,NA,NA,NA,"Stephanocircus greeni tasmanica Traub & Dunnet, 1973",NA,NA,NA,NA,NA,1973,NA,NA,NA,NA,"Siphonaptera","Stephanocircidae","Stephanocircus",NA,"greeni","tasmanica",NA,NA,"Traub & Dunnet, 1973",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Stephanocircidoidea","Stephanocircinae"
"BYU622",NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla scintilla tasmanica Holland, 1971",NA,NA,NA,NA,NA,1971,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Acanthopsylla",NA,"scintilla","tasmanica",NA,NA,"Holland, 1971",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA
"BYU623",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus bogatschevi tatianae Argyropulo, 1936",NA,NA,NA,NA,NA,1936,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"bogatschevi","tatianae",NA,NA,"Argyropulo, 1936",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU624",NA,NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla tauberi tauberi Lewis, 1973",NA,NA,NA,NA,NA,1973,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Palaeopsylla",NA,"tauberi","tauberi",NA,NA,"Lewis, 1973",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU625",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes taygetus Peus, 1958",NA,NA,NA,NA,NA,1958,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Ctenophthalmus",NA,"agyrtes","taygetus",NA,NA,"Peus, 1958",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Ctenophthalminae"
"BYU626",NA,NA,NA,NA,NA,NA,NA,NA,"Wagnerina tecta tecta Ioff, 1946",NA,NA,NA,NA,NA,1946,NA,NA,NA,NA,"Siphonaptera","Ctenophthalmidae","Wagnerina",NA,"tecta","tecta",NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,"Hystrichopsyllomorpha","Hystrichopsylloidea","Anomiopsyllinae"
