Order,Infraorder,Superfamily,FAMILY,SUBFAMILY,GENUS,SPECIES,subspecies,Author,YEAR,SYNONYM(S),,Fossil
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,dahurica,vicina,Wagner,1930,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,dahurica,vicinoides,Smit,1975,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Adoratopsylla,intermedia,vidua,(Jordan),1926,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Peromyscopsylla,hamifer,vigens,(Jordan),1937,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,vinogradovi,viniogradovi,"Wu, Liu & Ma",1979,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Leptopsylla,algira,vogeli,Beaucournu,1990,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,volgensis,volgensis,(Wagner & Ioff),1926,"Ophthalmopsylla volgensis abnorma Mikulin, 1960",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,nobilis,vulgaris,Smit,1955,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,olgae,wachschi,Labunets & Kafarskaya,1961,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,wagneri,wagneri,Tiflov,1928,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,wagneri,wagneri,Ioff,1928,"Frontopsylla mongolica Cyprich, Kiefe & Cendsuren, 1977",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,agyrtes,wagnerianus,Peus,1950,"Ctenophthalmus agyrtes carnicus Rosicky & Carnelutti, 1959",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Hystrichopsyllinae,Hystrichopsylla,weida,weida,Jameson & Hsieh,1967,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Pariodontis,riggenbachi,wernecki,Costa Lima,1940,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,evidens,wilkes,Hubbard,1963,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Craneopsylla,minerva,wolffhuegeli,(Rothschild),1909,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Myodopsylla,wolffsohni,wolffsohni,(Rothschild),1903,"Myodopsylla notialis Jordan, 1937",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,wualis,wualis,Jordan,1941,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,volgensis,wuqiaensis,"Yu, Shen & Ye",1990,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Geusibia,apromina,xizangensis,"Liu, Gao & Liu",1982,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,elongatus,yanshanensis,"Li, Xie & Liao",1990,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Pariodontis,riggenbachi,yunnanensis,Li & Yan,1986,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,breviprojiciens,zhejiangensis,"Lu, Zhang & Li",1997,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,taiwanus,zhejiangensis,Lu & Qui,1997,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,quadratoides,zhongdianensius,"Jie, Yang & Li",1979,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,abagaitui,,Ioff,1946,"Neopsylla convexa Li, Wang & Wang 1966",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Megabothris,abantis,,(Rothschild),1905,"Megabothris adversus Wagner, 1936",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Dinopsyllinae,Dinopsyllus,abaris,,Jordan,1930,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,abazhouensis,,"Liu, Liu & Zhai",1981,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,abramovi,,(Ioff),1946,"Ceratophyllus abramovi Kasiyev, 1966",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Thrassis,acamantis,,(Rothschild),1905,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,acanthina,,Jordan & Rothschild,1923,"Neopsylla uniseriata Wagner, 1927",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,acanthurus,,Jordan & Rothschild,1913,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,acanthus,,Lewis,1974,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,accola,,Wagner,1930,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Megabothris,acerbus,,(Jordan),1925,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Plocopsylla,achilles,,(Rothschild),1911,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Polygenis,acodontis,,(Jordan & Rothschild),1923,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Xenopsylla,acomydis,,Peus,1977,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,aculeolatus,,Ge & Ma,1988,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,acuminatus,,Ioff & Argyropulo,1934,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,acunus,,Jordan,1929,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,acutilobatus,,"Wei, Chen & Liu",1981,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Polygenis,adelus,,(Jordan & Rothschild),1923,"Polygenis versuta Guimarães, 1942; Polygenis platensis versutus Guimarães, 1942",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,adixsterna,,"Liu, Shao & Liu",1976,"Frontopsylla hollandi Lewis, 1977",,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Polygenis,adocetus,,Traub,1950,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Calceopsylla,aduncata,,"Liu, Wu & Wang",1965,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Ceratophyllus,adustus,,Jordan,1932,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Megabothris,advenarius,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Dasypsyllus,aedon,,"Beaucournu, Vergara, Balboa & González-Acuña",2006,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,aegaeus,,Peus,1978,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Chiropteropsylla,aegyptia,,(Rothschild),1903,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Pulicella,aenigma,,Lewis & Cheetham,1988,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Xenopsylla,aequisetosa,,(Enderlein),1901,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,aeretesites,,"Li, Chen & Wei",1974,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Lentistivalius,aestivalius,,(Jameson & Sakaguti),1954,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Chiastopsyllinae,Chiastopsylla,aethiopica,,Beaucournu & Morel,1992,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Leptopsylla,aethiopica,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Echidnophaga,aethiops,,Jordan & Rothschild,1906,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Afristivalius ,afer,,Rothschild,1908,"Stivalius cacuminis Smit, 1958",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Ceratophyllus,affinis,,Nordberg,1935,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Lentistivalius,affinis,,Li,1986,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,affinis,,,,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,afghana,,Lewis,1973,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,afghanus,,Peus,1957,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,africana,,Wagner,1932,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Epirimiinae,Epirimia,aganippes,,(Rothschild),1904,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Malacopsyllidae,,Phthiropsylla,agenoris,,(Rothschild),1904,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Meringis,agilis,,Eads,1960,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Orchopeas,agilis,,(Rothschild),1905,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Listropsyllinae,Listropsylla,agrippinae,,(Rothschild),1904,"Ceratophyllus vicinus Rothschild, 1905",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,agyrtes,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Stivalius,ahalae,,(Rothschild),1904,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Kohlsia,ahuacatlan,,"Acosta, Salceda-Sánchez & Ponce-Ulloa",2009,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Phaenopsylla,aiderensis,,Medvedev & Alifirenko,1991,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Chaetopsylla,ailuropodae,,"Jeu, Wang & Li",1991,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Vermipsylla,alakurt,,Schimkewitsch,1885,"Vermipsylla geniculata geniculata Li, 1964; Vermipsylla geniculata gigantea Li, 1964",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Oropsylla,alaskensis,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,alatau,,Shvarts,1953,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Epirimiinae,Macroscelidopsylla,albertyni,,DeMeillon & Marcus,1958,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Paractenopsyllus,albignaci,,Klein,1968,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,alejoi,,Hastriter,2001,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Leptopsylla,algira,,,,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Chaetopsylla,alia,,Ioff,1946,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,aliena,,Jordan & Rothschild,1911,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Lentistivalius,alienus,,Smit,1958,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,alladinis,,(Rothschild),1904,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Coorilla,allisoni,,Mardon,1986,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,allisoni,,Smit,1962,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Allopsylla,alloides,,(Smit),1977,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Chiliopsylla,allophyla,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Phalacropsylla,allos,,Wagner,1936,"Phalacropsylla monticola Augustson, 1944",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,allousei,,Hubbard,1956,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Jordanopsylla,allredi,,Traub & Tipton,1951,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,alpestris,,Argyropulo,1946,"Palaeopsylla alpina Argyropulo, 1946",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,alphabetica,,Jameson & Sakaguti,1959,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Stenistomera,alpina,,(Baker),1895,"Delotelis mohavensis Augustson, 1942",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,altaica,,(Wagner),1901,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Citellophilus,altaicus,,(Ioff),1936,"Ceratophyllus tesquorum dzetysuensis Mikulin, 951",,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Parapulex,alternans,,(Wahlgren),1904,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Papuapsylla,alticola,,(Jordan),1937,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Sigmactenus,alticola,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,alticolae,,Smit & Rosicky,1973,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,altifrons,,Labunets & Kafarskaya,1961,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Meringis,altipecten,,Traub & Hoff,1951,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Baculomeris,altmani,,(Tipton & Mendez),1961,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Ceratophyllus,altus,,Tipton & Mendez,1966,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Pulex,alvarezi,,Barrera,1955,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Jellisonia,amadoi,,Ponce-Ulloa,1989,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,ambigua,,Fedina,1946,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Parapsyllus,ambrosius,,Smit,1987,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Echidnophaga,ambulans,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Stenoponiinae,Stenoponia,americana,,(Baker),1899,"Stenoponia wetmorei Chapin, 1919",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Anomiopsyllus,amphibolus,,Wagner,1936,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Chinghaipsylla,ampliodigita,,"Liu, Liu & Liu",1982,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Tetrapsyllus,amplus,,(Jordan & Rothschild),1923,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Metastivalius,anaxilas,,(M. Rothschild),1934,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,anceps,,Wagner,1930,"Amphipsylla anceps coangusta Ioff & Tiflov, 1939",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Lagaropsylla,anciauxi,,Smit,1957,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Rectidigitus,ancisus,,(Jordan),1937,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Nycteridopsylla,ancyluris,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Euhoplopsyllus,andensis,,(Jordan),1933,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Amalaraeus,andersoni,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Orthopsylloides,andersoni,,George & Beaucournu,1995,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,andorrensis,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Eritranis,andricus,,(Jordan),1939,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,angolensis,,Ribeiro,1975,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Procaviopsylla,angolensis,,Jordan,1925,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Xenopsylla,angolensis,,Ribeiro,1975,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,angularis,,Smit & Rosicky,1972,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Rectidigitus,angularis,,Hastriter,2016,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,angulosus,,Peus,1977,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,angusta,,Tiflov,1937,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Medwayella,angustata,,Traub,1972,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Plocopsylla,angusticeps,,Mahnert,1982,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Genoneopsylla,angustidigita,,"Wu, Wu & Tsai",1980,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Stenischia,angustifrontalis,,Xie & Gong,1983,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,angustihamulus,,"Li, Zhang & Zeng",1988,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,angustimanubra,,"Wu, Wu & Liu",1966,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Xenodaeria,angustiproceria,,"Wu, Guo & Liu",1996,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,angustisinus,,Cai & Wu,1988,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Monopsyllus,anisus,,Rothschild,1907,"Ceratophyllus caracoi Scalon, 1935; Concavopsylla siana Liu, 1956",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ischnopsyllus,anmashanensis,,Chung & Hsu,1999,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,anoma,,Rothschild,1912,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Mesopsylla,anomala,,"Liu, Tsai & Wu",1976,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ornithophaga,anomala,,,,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Hoplopsyllus,anomalus,,(Baker),1904,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,anserocepsoides,,"Zhang, Wu & Liu",1984,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,ansorgei,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,antakyaicus,,Aktas,1999,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Glaciopsyllus,antarcticus,,Smit & Dunnet,1962,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Aconothobius,anthobius,,Smit,1975,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Wagnerina,antiqua,,Scalon,1953,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Adoratopsylla,antiquorum,,,,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Aviostivalius,apapillus,,"Liu, Li & Shi",1998,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,apertus,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,apiciflata,,"Liu, Xu & Li",1988,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,apicoprominus,,"Tsai, Wu & Liu",1974,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Dinopsyllinae,Dinopsyllus,apistus,,Jordan & Rothschild,1913,"Dinopsyllus eremus Jordan & Rothschild, 1913",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Plusaetis,apollinaris,,(Jordan & Rothschild),1921,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,aporema,,Smit & Rosicky,1976,"Palaeopsylla makaluensis Brelih, 1975 (Female)",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Stivalius,aporus,,,,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Chaetopsylla,appropinquans,,(Wagner),1930,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Xiphiopsyllidae,,Xiphiopsylla,apriona,,Jordan & Rothschild,1913,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,aprojectus,,Li,1979,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Geusibia,apromina,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Mesopsylla,apscheronica,,Wagner & Argyropulo,1934,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,apsidata,,Traub & Evans,1967,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Ctenocephalides,arabicus,,(Jordan),1925,"Ctenocephalides arabicus multispinosus Smit, 1960",,
