"TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily"
"BYUSYN210",NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla nocens Ioff, 1946","Chaetopsylla mikado Rothschild, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla",NA,"nocens",NA,NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN209",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus penicilliger demotus Ioff, 1946","Amalaraeus penicilliger pedias (Rothschild 1911)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"penicilliger","demotus",NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN211",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla schelkovnikovi irana Ioff, 1946","Amphipsylla schelkovnikovi Wagner, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"schelkovnikovi","irana",NA,NA,"Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN217",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes noster Ioff, 1953","Ctenophthalmus agyrtes kleinschmidtianus Peus, 1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"agyrtes","noster",NA,NA,"Ioff, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN216",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides caprae Ioff, 1953","Ctenocephalides orientis (Jordan 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides",NA,"caprae",NA,NA,NA,"Ioff, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN212",NA,NA,NA,NA,NA,NA,NA,NA,"Aneptescopsylla Ioff, 1953","Nycteridopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aneptescopsylla",NA,NA,"subgenus",NA,"Ioff, 1953",NA,NA,NA,NA,"unrecognized subgenus",NA,NA,NA
"BYUSYN213",NA,NA,NA,NA,NA,NA,NA,NA,"Dinycteridopsylla Ioff, 1953","Nycteridopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dinycteridopsylla",NA,NA,"subgenus",NA,"Ioff, 1953",NA,NA,NA,NA,"unrecognized subgenus",NA,NA,NA
"BYUSYN214",NA,NA,NA,NA,NA,NA,NA,NA,"Hexanycteropsylla Ioff, 1953","Nycteridopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hexanycteropsylla",NA,NA,"subgenus",NA,"Ioff, 1953",NA,NA,NA,NA,"unrecognized subgenus",NA,NA,NA
"BYUSYN215",NA,NA,NA,NA,NA,NA,NA,NA,"Macocoptopsylla Ioff, 1953","Coptopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Macocoptopsylla",NA,NA,NA,NA,NA,"Ioff, 1953",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN230",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla frontalis utia Ji, 1979","Frontopsylla frontalis baikal Ioff, 1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla",NA,"frontalis","utia",NA,NA,"Ji, 1979",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN231",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex pullulorum Johnson, 1890","Echidnophaga gallinacea (Westwood 1875)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"pullulorum",NA,NA,NA,"Johnson, 1890",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN232",NA,NA,NA,NA,NA,NA,NA,NA,"Dysmicus acheronis Johnson, 1957","Ectinorus simonsi (Rothschild 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dysmicus",NA,"acheronis",NA,NA,NA,"Johnson, 1957",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN278",NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus bernhardi Jordan & Rothschild, 1908","Polygenis bohlsi bohlsi (Wahlgren 1901)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus",NA,"bernhardi",NA,NA,NA,"Jordan & Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN279",NA,NA,NA,NA,NA,NA,NA,NA,"Loemopsylla Jordan & Rothschild, 1908","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loemopsylla",NA,NA,NA,NA,NA,"Jordan & Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN280",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus crassus Jordan & Rothschild, 1911","Oropsylla silantiewi (Wagner 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"crassus",NA,NA,NA,"Jordan & Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN281",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus famulus Jordan & Rothschild, 1911","Citellophilus tesquorum mongolicus (Jordan & Rothschild 1911)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"famulus",NA,NA,NA,"Jordan & Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN282",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus farreni meridionalis Jordan & Rothschild, 1912","Ceratophyllus farreni farreni Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"farreni","meridionalis",NA,NA,"Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN284",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla certa Jordan & Rothschild, 1913","Amphipsylla schelkovnikovi Wagner, 1909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"certa",NA,NA,NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN283",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla contigua Jordan & Rothschild, 1913","Amphipsylla rossica Wagner, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"contigua",NA,NA,NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN285",NA,NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus eremus Jordan & Rothschild, 1913","Dinopsyllus apistus Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dinopsyllus",NA,"eremus",NA,NA,NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN287",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla contigua locuples Jordan & Rothschild, 1915","Amphipsylla rossica Wagner, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"contigua","locuples",NA,NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN286",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus numidus Jordan & Rothschild, 1915","Ceratophyllus farreni farreni Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"numidus",NA,NA,NA,"Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN289",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus adetus Jordan & Rothschild, 1920","Ctenophthalmus bisoctodentatus bisoctodentatus Kolenati, 1863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"adetus",NA,NA,NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN290",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes oreadis Jordan & Rothschild, 1920","Ctenophthalmus agyrtes verbanus Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"agyrtes","oreadis",NA,NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN288",NA,NA,NA,NA,NA,NA,NA,NA,"Trichopsylla Jordan & Rothschild, 1920","Amalaraeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trichopsylla",NA,NA,NA,NA,NA,"Jordan & Rothschild, 1920",NA,NA,NA,"homonym","junior homonym of Trichopsylla Kolenati, 1863",NA,NA,NA
"BYUSYN291",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus sucinus Jordan & Rothschild, 1921","Nosopsyllus mokrzeckyi (Wagner 1916)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"sucinus",NA,NA,NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN295",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus agathus Jordan & Rothschild, 1922","Macrostylophora levis (Jordan & Rothschild 1922)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"agathus",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN296",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes celticus Jordan & Rothschild, 1922","Ctenophthalmus nobilis nobilis (Rothschild 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"agyrtes","celticus",NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN292",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla congrua Jordan & Rothschild, 1922","Pygiopsylla hoplia Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla",NA,"congrua",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,"Pygiopsylla congrua Jordan & Rothschild, 1922 (female)",NA,NA,NA
"BYUSYN293",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla congrua Jordan & Rothschild, 1922","Pygiopsylla zethi (Rothschild 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla",NA,"congrua",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,"Pygiopsylla congrua Jordan & Rothschild, 1922 (male)",NA,NA,NA
"BYUSYN294",NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla rothschildi victoriana Jordan & Rothschild, 1922","Acanthopsylla rothschildi rothschildi (Rainbow 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla",NA,"rothschildi","victoriana",NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN297",NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla synetus Jordan & Rothschild, 1922","Aviostivalius klossi (Jordan & Rothschild 1922)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsylla",NA,"synetus",NA,NA,NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN299",NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus boudini Jordan & Rothschild, 1923","Ectinorus budini (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus",NA,"boudini",NA,NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN298",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla hygini laurentia Jordan & Rothschild, 1923","Nearctopsylla genalis genalis (Baker 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"hygini","laurentia",NA,NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN233",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus isus Jordan, 1925","Amaradix bitterrootensis (Dunn 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"isus",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN234",NA,NA,NA,NA,NA,NA,NA,NA,"Sternopsylla intermedia oxyura Jordan, 1926","Adoratopsylla intermedia intermedia (Jordan 1926)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sternopsylla",NA,"intermedia","oxyura",NA,NA,"Jordan, 1926",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN235",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla casta Jordan, 1928","Rhadinopsylla integella Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla",NA,"casta",NA,NA,NA,"Jordan, 1928",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN244",NA,NA,NA,NA,NA,NA,NA,NA,"Pectinoctenus adalis Jordan, 1929","Leptopsylla pectiniceps pectiniceps (Wagner 1893)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pectinoctenus",NA,"adalis",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN248",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus arizonensis littoris Jordan, 1929","Thrassis arizonensis (Baker 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"arizonensis","littoris",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN246",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla elana Jordan, 1929","Oropsylla alaskensis alaskensis Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla",NA,"elana",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN238",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus immitis Jordan, 1929","Megabothris groenlandicus (Wahlgren 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"immitis",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN242",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla luculenta parilis Jordan, 1929","Frontopsylla luculenta (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla",NA,"luculenta","parilis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN239",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus niger inflexus Jordan, 1929","Ceratophyllus niger C. Fox, 1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"niger","inflexus",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN237",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia onaga Jordan, 1929","Catallagia borealis Ewing, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia",NA,"onaga",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN240",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus phrator Jordan, 1929","Ctenophthalmus inornatus Wagner, 1916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"phrator",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN236",NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla primaris botis Jordan, 1929","Amphipsylla primaris mitus Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipsylla",NA,"primaris","botis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN241",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus russulae ducis Jordan, 1929","Ctenophthalmus russulae russulae Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"russulae","ducis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN243",NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus teres Jordan, 1929","Ischnopsyllus dolosus Dampf, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus",NA,"teres",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN245",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus wagneri ophidius Jordan, 1929","Aetheca  wagneri (Baker 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"wagneri","ophidius",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN247",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus wagneri systaltus Jordan, 1929","Aetheca  wagneri (Baker 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"wagneri","systaltus",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN250",NA,NA,NA,NA,NA,NA,NA,NA,"Saphiopsylla nupera palina Jordan, 1931","Atyphloceras nuperus (Jordan 1931)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saphiopsylla",NA,"nupera","palina",NA,NA,"Jordan, 1931",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN249",NA,NA,NA,NA,NA,NA,NA,NA,"Saphiopsylla Jordan, 1931","Atyphloceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saphiopsylla",NA,NA,NA,NA,NA,"Jordan, 1931",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN251",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla hawaiiensis Jordan, 1932","Xenopsylla vexabilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla",NA,"hawaiiensis",NA,NA,NA,"Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN253",NA,NA,NA,NA,NA,NA,NA,NA,"Trichopsylla homoeus carenis Jordan, 1932","Chaetopsylla homoea Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trichopsylla",NA,"homoeus","carenis",NA,NA,"Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN252",NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla spadix cansa Jordan, 1932","Frontopsylla spadix spadix (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla",NA,"spadix","cansa",NA,NA,"Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN258",NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras artius Jordan, 1933","Atyphloceras multidentatus multidentatus (C. Fox 1909)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras",NA,"artius",NA,NA,NA,"Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN256",NA,NA,NA,NA,NA,NA,NA,NA,"Alaopsylla papuensis Jordan, 1933","Xenopsylla papuensis (Jordan 1933)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alaopsylla",NA,"papuensis",NA,NA,NA,"Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN257",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus saundersi Jordan, 1933","Oropsylla bruneri (Baker 1895)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"saundersi",NA,NA,NA,"Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN255",NA,NA,NA,NA,NA,NA,NA,NA,"Alaopsylla Jordan, 1933","Xenopsylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alaopsylla",NA,NA,NA,NA,NA,"Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN259",NA,NA,NA,NA,NA,NA,NA,NA,"Tetrapsyllus litis Jordan, 1936","Tetrapsyllus tantillus (Jordan & Rothschild 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tetrapsyllus",NA,"litis",NA,NA,NA,"Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN260",NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla vexabilis meseris Jordan, 1936","Xenopsylla vexabilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla",NA,"vexabilis","meseris",NA,NA,"Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN263",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus anadyrus Jordan, 1937","Margopsylla tolli Wagner, 1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"anadyrus",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN261",NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia moneris Jordan, 1937","Catallagia decipiens Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia",NA,"moneris",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN264",NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla notialis Jordan, 1937","Myodopsylla wolffsohni wolffsohni (Rothschild 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla",NA,"notialis",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN262",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus segregus Jordan, 1937","Ctenophthalmus bacopus Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"segregus",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN265",NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla stejnegeri Jordan, 1937","Oropsylla alaskensis alaskensis Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla",NA,"stejnegeri",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN267",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtes hispanus Jordan, 1938","Ctenophthalmus hispanicus Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"agyrtes","hispanus",NA,NA,"Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN268",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris asio orectus Jordan, 1938","Megabothris asio megacolpus (Jordan 1929)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris",NA,"asio","orectus",NA,NA,"Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN269",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus exilis opadus Jordan, 1938","Pleochaetis exilis (Jordan 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"exilis","opadus",NA,NA,"Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN270",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus exilis triptus Jordan, 1938","Pleochaetis exilis (Jordan 1937)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"exilis","triptus",NA,NA,"Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN266",NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus occidentis Jordan, 1938","Callopsylla saxatilis (Ioff & Argyropulo 1934)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus",NA,"occidentis",NA,NA,NA,"Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN271",NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla hamifer longiloba Jordan, 1939","Peromyscopsylla ostsibirica (Scalon 1936)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leptopsylla",NA,"hamifer","longiloba",NA,NA,"Jordan, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN272",NA,NA,NA,NA,NA,NA,NA,NA,"Phaneris hubbardi Jordan, 1939","Trichopsylloides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phaneris",NA,"hubbardi",NA,NA,NA,"Jordan, 1939",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN274",NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus longicornis alginus Jordan, 1942","Parapsyllus longicornis Enderlein, 1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus",NA,"longicornis","alginus",NA,NA,"Jordan, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN275",NA,NA,NA,NA,NA,NA,NA,NA,"Tiamastus longinasus Jordan, 1942","Tiamastus palpalis (Rothschild 1911)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tiamastus",NA,"longinasus",NA,NA,NA,"Jordan, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN273",NA,NA,NA,NA,NA,NA,NA,NA,"Dysmicus Jordan, 1942","Ectinorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dysmicus",NA,NA,NA,NA,NA,"Jordan, 1942",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN276",NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus alticola Jordan, 1944","Callopsylla caspia tiflovi Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citellophilus",NA,"alticola",NA,NA,NA,"Jordan, 1944",NA,NA,NA,NA,NA,NA,NA,NA
"BYUSYN277",NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus sciurorum cophinus Jordan, 1944","Monopsyllus sciurorum asiaticus Ioff, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monopsyllus",NA,"sciurorum","cophinus",NA,NA,"Jordan, 1944",NA,NA,NA,NA,NA,NA,NA,NA
