"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily","canonicalName"
"BYUSYN",560,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus similis Wagner, 1936","Megarthroglossus procus Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus",NA,"similis",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus similis"
"BYUSYN",557,NA,NA,NA,NA,NA,NA,NA,"Megabothris adversus Wagner, 1936","Megabothris abantis (Rothschild 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris",NA,"adversus",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,"Megabothris adversus"
"BYUSYN",555,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus longispinus exsecatus Wagner, 1936","Megarthroglossus divisus (Baker 1898)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus",NA,"longispinus","exsecatus",NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,"Megarthroglossus longispinus exsecatus"
"BYUSYN",562,NA,NA,NA,NA,NA,NA,NA,"Malacopsylla grossiventris goniata Wagner, 1939","Malacopsylla grossiventris (Weyenbergh 1879)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malacopsylla",NA,"grossiventris","goniata",NA,NA,"Wagner, 1939",NA,NA,NA,NA,NA,NA,NA,NA,"Malacopsylla grossiventris goniata"
"BYUSYN",563,NA,NA,NA,NA,NA,NA,NA,"Callistopsyllus paraterinus Wagner, 1940","Callistopsyllus terinus terinus (Rothschild 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Callistopsyllus",NA,"paraterinus",NA,NA,NA,"Wagner, 1940",NA,NA,NA,NA,NA,NA,NA,NA,"Callistopsyllus paraterinus"
"BYUSYN",564,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla hygini columbiana Wagner, 1940","Nearctopsylla jordani Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla",NA,"hygini","columbiana",NA,NA,"Wagner, 1940",NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla hygini columbiana"
"BYUSYN",569,NA,NA,NA,NA,NA,NA,NA,"Vermipsylla strandi Wahlgren, 1903","Chaetopsylla tuberculaticeps (Bezzi 1890)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vermipsylla",NA,"strandi",NA,NA,NA,"Wahlgren, 1903",NA,NA,NA,NA,NA,NA,NA,NA,"Vermipsylla strandi"
"BYUSYN",567,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus angulatus Wahlgren, 1903","Ceratophyllus garei Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"angulatus",NA,NA,NA,"Wahlgren, 1903",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus angulatus"
"BYUSYN",568,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus digitalis Wahlgren, 1903","Ceratophyllus vagabundus vagabundus (Boheman 1866)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"digitalis",NA,NA,NA,"Wahlgren, 1903",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus digitalis"
"BYUSYN",570,NA,NA,NA,NA,NA,NA,NA,"Megapsylla inermis Wahlgren, 1903","Malacopsylla grossiventris (Weyenbergh 1879)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Megapsylla",NA,"inermis",NA,NA,NA,"Wahlgren, 1903",NA,NA,NA,NA,NA,NA,NA,NA,"Megapsylla inermis"
"BYUSYN",571,NA,NA,NA,NA,NA,NA,NA,"Pulex alternans Wahlgren, 1904","Parapulex chephrenis (Rothschild 1903)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"alternans",NA,NA,NA,"Wahlgren, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex alternans"
"BYUSYN",572,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus monedulae Wahlgren, 1907","Ceratophyllus vagabundus vagabundus (Boheman 1866)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"monedulae",NA,NA,NA,"Wahlgren, 1907",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus monedulae"
"BYUSYN",573,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtoides Wahlgren, 1911","Ctenophthalmus agyrtes agyrtes (Heller 1896)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"agyrtoides",NA,NA,NA,"Wahlgren, 1911",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus agyrtoides"
"BYUSYN",575,NA,NA,NA,NA,NA,NA,NA,"Hoplopsyllus glacialis asiaticus Wang & Liao, 1961","Euhoplopsyllus glacialis profugus (Jordan 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoplopsyllus",NA,"glacialis","asiaticus",NA,NA,"Wang & Liao, 1961",NA,NA,NA,NA,NA,NA,NA,NA,"Hoplopsyllus glacialis asiaticus"
"BYUSYN",574,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus chaoi Wang, 1957","Ceratophyllus farreni chaoi Smit & Allan, 1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"chaoi",NA,NA,NA,"Wang, 1957",NA,NA,NA,"Homonym",NA,NA,NA,NA,"Ceratophyllus chaoi"
"BYUSYN",576,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus rothschildi Waterston, 1910","Callopsylla waterstoni (Jordan 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"rothschildi",NA,NA,NA,"Waterston, 1910",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus rothschildi"
"BYUSYN",577,NA,NA,NA,NA,NA,NA,NA,"Sarcopsylla gallinacea erinacea Weiss, 1911","Echidnophaga gallinacea (Westwood 1875)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sarcopsylla",NA,"gallinacea","erinacea",NA,NA,"Weiss, 1911",NA,NA,NA,NA,NA,NA,NA,NA,"Sarcopsylla gallinacea erinacea"
"BYUSYN",579,NA,NA,NA,NA,NA,NA,NA,"Pulex ruptoris Weiss, 1917","Pariodontis riggenbachi riggenbachi (Rothschild 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"ruptoris",NA,NA,NA,"Weiss, 1917",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex ruptoris"
"BYUSYN",578,NA,NA,NA,NA,NA,NA,NA,"Ctenopsylla copulabilis Weiss, 1917","Myoxopsylla laverani (Rothschild 1911)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenopsylla",NA,"copulabilis",NA,NA,NA,"Weiss, 1917",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenopsylla copulabilis"
"BYUSYN",580,NA,NA,NA,NA,NA,NA,NA,"Archaeopsylla polymorphus Weiss, 1920","Archaeopsylla erinacei maura Jordan & Rothschild, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Archaeopsylla",NA,"polymorphus",NA,NA,NA,"Weiss, 1920",NA,NA,NA,NA,NA,NA,NA,NA,"Archaeopsylla polymorphus"
"BYUSYN",584,NA,NA,NA,NA,NA,NA,NA,"Pulex nasuae Weyenbergh, 1881","Ctenocephalides felis felis (Bouch 1835)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"nasuae",NA,NA,NA,"Weyenbergh, 1881",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex nasuae"
"BYUSYN",585,NA,NA,NA,NA,NA,NA,NA,"Pulex obscurus Weyenbergh, 1881","Ctenocephalides felis felis (Bouch 1835)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"obscurus",NA,NA,NA,"Weyenbergh, 1881",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex obscurus"
"BYUSYN",583,NA,NA,NA,NA,NA,NA,NA,"Pulex testudo Weyenbergh, 1881","Hectopsylla psittaci Von Frauenfeld, 1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"testudo",NA,NA,NA,"Weyenbergh, 1881",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex testudo"
"BYUSYN",586,NA,NA,NA,NA,NA,NA,NA,"Pulex concoloris Weyenbergh, 1881","Ctenocephalides felis felis (Bouch 1835)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pulex",NA,"concoloris",NA,NA,NA,"Weyenbergh, 1881",NA,NA,NA,NA,NA,NA,NA,NA,"Pulex concoloris"
"BYUSYN",587,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus laysanenss Wilson, 1972","Parapsyllus taylori Jordan, 1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus",NA,"laysanenss",NA,NA,NA,"Wilson, 1972",NA,NA,NA,NA,NA,NA,NA,NA,"Parapsyllus laysanenss"
"BYUSYN",588,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla pyttaci Wolffhgel, 1916","Hectopsylla psittaci Von Frauenfeld, 1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla",NA,"pyttaci",NA,NA,NA,"Wolffhgel, 1916",NA,NA,NA,NA,NA,NA,NA,NA,"Hectopsylla pyttaci"
"BYUSYN",589,NA,NA,NA,NA,NA,NA,NA,"Neopsylla specialis chunizangensis Wu & Chen, 1982","Neopsylla specialis sichuanxizangensis Wu & Wang, 1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla",NA,"specialis","chunizangensis",NA,NA,"Wu & Chen, 1982",NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla specialis chunizangensis"
"BYUSYN",590,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla tuoli Yu & Zhang, 1981","Frontopsylla tuoliensis Yu & Zhang, 1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frontopsylla",NA,"tuoli","tuoliensis",NA,NA,"Yu & Zhang, 1981",NA,NA,NA,NA,"Misapplication of f tuoliensis",NA,NA,NA,"Frontopsylla tuoli tuoliensis"
"BYUSYN",591,NA,NA,NA,NA,NA,NA,NA,"Doratopsylla bifida Yurkina, 1952","Doratopsylla dasycnema cuspis Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doratopsylla",NA,"bifida",NA,NA,NA,"Yurkina, 1952",NA,NA,NA,NA,NA,NA,NA,NA,"Doratopsylla bifida"
"BYUSYN",594,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus penicilliger nivalis Yurkina, 1961","Amalaraeus penicilliger kratochvili (Rosicky 1955)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"penicilliger","nivalis",NA,NA,"Yurkina, 1961",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus penicilliger nivalis"
"BYUSYN",592,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus sciurorum affinis Yurkina, 1961","Monopsyllus sciurorum asiaticus Ioff, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus",NA,"sciurorum","affinis",NA,NA,"Yurkina, 1961",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus sciurorum affinis"
"BYUSYN",593,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus ukrainica Yurkina, 1961","Ctenophthalmus solutus solutus Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus",NA,"ukrainica",NA,NA,NA,"Yurkina, 1961",NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus ukrainica"
"BYUSYN",595,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla integella nivalis Yurkina, 1961","Rhadinopsylla integella Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla",NA,"integella","nivalis",NA,NA,"Yurkina, 1961",NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla integella nivalis"
"BYUSYN",369,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla monticola","Acanthopsylla enderleini (Wagner 1933)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla",NA,"monticola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthopsylla monticola"
"FMNH",1,NA,NA,NA,NA,NA,NA,NA,"Aetheca wagneri (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Aetheca",NA,"wagneri",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Aetheca wagneri"
"FMNH",2,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dissimilis athabascae (Holland, 1952)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amalaraeus",NA,"dissimilis","athabascae",NA,NA,"Holland, 1952",NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dissimilis athabascae"
"FMNH",3,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dissimilis dissimilis (Jordan, 1938)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amalaraeus",NA,"dissimilis","dissimilis",NA,NA,"Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dissimilis dissimilis"
"FMNH",4,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dobbsi (Hubbard, 1940)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amalaraeus",NA,"dobbsi",NA,NA,NA,"Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dobbsi"
"FMNH",5,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus penicilliger penicilliger (Grube, 1851)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amalaraeus",NA,"penicilliger","penicilliger",NA,NA,"Grube, 1851",NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus penicilliger penicilliger"
"FMNH",6,NA,NA,NA,NA,NA,NA,NA,"Amaradix bitterrootensis bitterrootensis (Dunn, 1923)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amaradix",NA,"bitterrootensis","bitterrootensis",NA,NA,"Dunn, 1923",NA,NA,NA,NA,NA,NA,NA,NA,"Amaradix bitterrootensis bitterrootensis"
"FMNH",7,NA,NA,NA,NA,NA,NA,NA,"Amaradix bitterrootensis vonfintelis (Prince, 1959)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amaradix",NA,"bitterrootensis","vonfintelis",NA,NA,"Prince, 1959",NA,NA,NA,NA,NA,NA,NA,NA,"Amaradix bitterrootensis vonfintelis"
"FMNH",8,NA,NA,NA,NA,NA,NA,NA,"Amaradix euphorbi (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amaradix",NA,"euphorbi",NA,NA,NA,"Rothschild, 1905",NA,NA,NA,NA,NA,NA,NA,NA,"Amaradix euphorbi"
"FMNH",9,NA,NA,NA,NA,NA,NA,NA,"Amphalius runatus necopinus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Amphalius",NA,"runatus","necopinus",NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,"Amphalius runatus necopinus"
"FMNH",10,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus ciliatus Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","ciliatus",NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus ciliatus ciliatus"
"FMNH",11,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus kincaidi (Hubbard, 1947)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","kincaidi",NA,NA,"Hubbard, 1947",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus ciliatus kincaidi"
"FMNH",12,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus mononis Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","mononis",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus ciliatus mononis"
"FMNH",13,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus protinus Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","protinus",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus ciliatus protinus"
"FMNH",14,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) adustus Jordan, 1923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","adustus",NA,NA,NA,"Jordan, 1923",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus adustus"
"FMNH",15,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) arcuegens Holland, 1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","arcuegens",NA,NA,NA,"Holland, 1952",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus arcuegens"
"FMNH",16,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) celsus celsus Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","celsus","celsus",NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus celsus celsus"
"FMNH",17,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) celsus Jordan, 1926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","celsus",NA,NA,NA,"Jordan, 1926",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus celsus"
"FMNH",18,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) gallinae (Schrank, 1803)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","gallinae",NA,NA,NA,"Schrank, 1803",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus gallinae"
"FMNH",19,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) idius Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","idius",NA,NA,NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus idius"
"FMNH",20,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) lari Holland, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","lari",NA,NA,NA,"Holland, 1951",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus lari"
"FMNH",21,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) niger Fox, 1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","niger",NA,NA,NA,"Fox, 1908",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus niger"
"FMNH",22,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) petrochelidoni Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","petrochelidoni",NA,NA,NA,"Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus petrochelidoni"
"FMNH",23,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) rossittensis swansoni ChiYing, 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","rossittensis","swansoni",NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus rossittensis swansoni"
"FMNH",24,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) scopulorum Holland, 1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","scopulorum",NA,NA,NA,"Holland, 1952",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus scopulorum"
"FMNH",25,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) styx riparius Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","styx","riparius",NA,NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus styx riparius"
"FMNH",26,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) zhovtyii Yemelyanova & Goncharov, 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Ceratophyllus","zhovtyii",NA,NA,NA,"Yemelyanova & Goncharov, 1966",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus zhovtyii"
"FMNH",27,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Emmareus) diffinis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Emmareus","diffinis",NA,NA,NA,"Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus diffinis"
"FMNH",28,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Emmareus) garei Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Emmareus","garei",NA,NA,NA,"Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus garei"
"FMNH",29,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) sciurorum sciurorum (Schrank, 1803)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Monopsyllus","sciurorum","sciurorum",NA,NA,"Schrank, 1803",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus sciurorum sciurorum"
"FMNH",30,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) vison fousta Hubbard, 1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Monopsyllus","vison","fousta",NA,NA,"Hubbard, 1952",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus vison fousta"
"FMNH",31,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Rosickyiana) lunatus tundrensis Holland, 1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus","Rosickyiana","lunatus","tundrensis",NA,NA,"Holland, 1945",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus lunatus tundrensis"
"FMNH",32,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus affinis neglectus Smit, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus",NA,"affinis","neglectus",NA,NA,"Smit, 1958",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus affinis neglectus"
"FMNH",33,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus coahuilensis Eads, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus",NA,"coahuilensis",NA,NA,NA,"Eads, 1956",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus coahuilensis"
"FMNH",35,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus vison Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Ceratophyllus",NA,"vison",NA,NA,NA,"Baker, 1904",NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus vison"
"FMNH",36,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dactylopsylla",NA,"bluei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei"
"FMNH",37,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei bluei (Fox, 1909)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dactylopsylla",NA,"bluei","bluei",NA,NA,"Fox, 1909",NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei bluei"
"FMNH",38,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei psila Prince & Stark, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dactylopsylla",NA,"bluei","psila",NA,NA,"Prince & Stark, 1951",NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla bluei psila"
"FMNH",39,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla neomexicana Prince, 1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dactylopsylla",NA,"neomexicana",NA,NA,NA,"Prince, 1945",NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla neomexicana"
"FMNH",40,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla pentachaeta Prince & Stark, 1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllidae","Dactylopsylla",NA,"pentachaeta",NA,NA,NA,"Prince & Stark, 1951",NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla pentachaeta"
