TPTdataset,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,infraorder,superfamily,subfamily,canonicalName,dupe_dataset,reason
BYUSYN,158,,,,,,,,"Polygenis platensis versutus Guimarães, 1942",Polygenis adelus (Jordan & Rothschild 1923),,,,,,,,,,,,Polygenis,,platensis,versutus,,,"Guimarães, 1942",,,,,,,,,Polygenis platensis versutus,,FALSE
BYUSYN,157,,,,,,,,"Polygenis versuta Guimarães, 1942",Polygenis adelus (Jordan & Rothschild 1923),,,,,,,,,,,,Polygenis,,versuta,,,,"Guimarães, 1942",,,,,,,,,Polygenis versuta,,FALSE
BYUSYN,155,,,,,,,,"Polygenis atra Guimaráes, 1947",Polygenis rimatus (Jordan 1932),,,,,,,,,,,,Polygenis,,atra,,,,"Guimaráes, 1947",,,,,,,,,Polygenis atra,,FALSE
BYUSYN,159,,,,,,,,"Polygenis dentei Guimarães, 1947",Polygenis pygaerus (Wagner 1937),,,,,,,,,,,,Polygenis,,dentei,,,,"Guimarães, 1947",,,,,,,,,Polygenis dentei,,FALSE
BYUSYN,166,,,,,,,,"Ornithophaga nearctica Holland & Loshbaugh, 1958","Ornithophaga anomala anomala Mikulin, 1957",,,,,,,,,,,,Ornithophaga,,nearctica,,,,"Holland & Loshbaugh, 1958",,,,,,,,,Ornithophaga nearctica,,FALSE
BYUSYN,161,,,,,,,,"Megabothris obscurus Holland, 1949","Megabothris clantoni Hubbard, 1949",,,,,,,,,,,,Megabothris,,obscurus,,,,"Holland, 1949",,,,,,,,,Megabothris obscurus,,FALSE
BYUSYN,162,,,,,,,,"Catallagia dacenkoi fulleri Holland, 1951","Catallagia dacenkoi Ioff, 1940",,,,,,,,,,,,Catallagia,,dacenkoi,fulleri,,,"Holland, 1951",,,,,,,,,Catallagia dacenkoi fulleri,,FALSE
BYUSYN,163,,,,,,,,"Acanthopsylla aiyurensis Holland, 1969",Acanthopsylla enderleini (Wagner 1933),,,,,,,,,,,,Acanthopsylla,,aiyurensis,,,,"Holland, 1969",,,,,,,,,Acanthopsylla aiyurensis,,FALSE
BYUSYN,164,,,,,,,,"Pygiopsylla spinata Holland, 1969","Pygiopsylla hoplia Jordan & Rothschild, 1922",,,,,,,,,,,,Pygiopsylla,,spinata,,,,"Holland, 1969",,,,,,,,,Pygiopsylla spinata,,FALSE
BYUSYN,165,,,,,,,,"Acanthopsylla incerta Holland, 1971",Acanthopsylla pavida (Rothschild 1916),,,,,,,,,,,,Acanthopsylla,,incerta,,,,"Holland, 1971",,,,,,,,,Acanthopsylla incerta,,FALSE
BYUSYN,173,,,,,,,,"Doratopsylla jellisoni Hubbard, 1940",Corrodopsylla curvata obtusata (Wagner 1929),,,,,,,,,,,,Doratopsylla,,jellisoni,,,,"Hubbard, 1940",,,,,,,,,Doratopsylla jellisoni,,FALSE
BYUSYN,170,,,,,,,,"Meringis jewetti Hubbard, 1940","Meringis hubbardi Kohls, 1938",,,,,,,,,,,,Meringis,,jewetti,,,,"Hubbard, 1940",,,,,,,,,Meringis jewetti,,FALSE
BYUSYN,174,,,,,,,,"Epitedia jordani Hubbard, 1940",Epitedia scapani (Wagner 1936),,,,,,,,,,,,Epitedia,,jordani,,,,"Hubbard, 1940",,,,,,,,,Epitedia jordani,,FALSE
BYUSYN,169,,,,,,,,"Corypsylloides kohlsi Hubbard, 1940","Corypsylla kohlsi Hubbard, 1940",,,,,,,,,,,,Corypsylloides,,kohlsi,,,,"Hubbard, 1940",,,,,,,,,Corypsylloides kohlsi,,FALSE
BYUSYN,171,,,,,,,,"Catallagia motei Hubbard, 1940",Catallagia charlottensis (Baker 1898),,,,,,,,,,,,Catallagia,,motei,,,,"Hubbard, 1940",,,,,,,,,Catallagia motei,,FALSE
BYUSYN,175,,,,,,,,"Meringis walkeri Hubbard, 1940","Meringis hubbardi Kohls, 1938",,,,,,,,,,,,Meringis,,walkeri,,,,"Hubbard, 1940",,,,,,,,,Meringis walkeri,,FALSE
BYUSYN,177,,,,,,,,"Monopsyllus exilis kansensis Hubbard, 1943",Pleochaetis exilis (Jordan 1937),,,,,,,,,,,,Monopsyllus,,exilis,kansensis,,,"Hubbard, 1943",,,,,,,,,Monopsyllus exilis kansensis,,FALSE
BYUSYN,179,,,,,,,,"Thrassis princei Hubbard, 1943",Thrassis fotus (Jordan 1925),,,,,,,,,,,,Thrassis,,princei,,,,"Hubbard, 1943",,,,,,,,,Thrassis princei,,FALSE
BYUSYN,181,,,,,,,,"Megarthroglossus divisus wallowensis Hubbard, 1947",Megarthroglossus divisus (Baker 1898),,,,,,,,,,,,Megarthroglossus,,divisus,wallowensis,,,"Hubbard, 1947",,,,,,,,,Megarthroglossus divisus wallowensis,,FALSE
BYUSYN,180,,,,,,,,"Megarthroglossus procus oregonensis Hubbard, 1947","Megarthroglossus procus Jordan & Rothschild, 1915",,,,,,,,,,,,Megarthroglossus,,procus,oregonensis,,,"Hubbard, 1947",,,,,,,,,Megarthroglossus procus oregonensis,,FALSE
BYUSYN,183,,,,,,,,"Megabothris clantoni johnsoni Hubbard, 1949","Megabothris clantoni Hubbard, 1949",,,,,,,,,,,,Megabothris,,clantoni,johnsoni,,,"Hubbard, 1949",,,,,,,,,Megabothris clantoni johnsoni,,FALSE
BYUSYN,185,,,,,,,,"Megabothris clantoni princei Hubbard, 1949","Megabothris clantoni Hubbard, 1949",,,,,,,,,,,,Megabothris,,clantoni,princei,,,"Hubbard, 1949",,,,,,,,,Megabothris clantoni princei,,FALSE
BYUSYN,184,,,,,,,,"Peromyscopsylla hamifer markworth Hubbard, 1949",Peromyscopsylla hamifer hamifer (Rothschild 1906),,,,,,,,,,,,Peromyscopsylla,,hamifer,markworth,,,"Hubbard, 1949",,,,,,,,,Peromyscopsylla hamifer markworth,,FALSE
BYUSYN,182,,,,,,,,"Monopsyllus wagneri kylei Hubbard, 1949",Aetheca  wagneri (Baker 1904),,,,,,,,,,,,Monopsyllus,,wagneri,kylei,,,"Hubbard, 1949",,,,,,,,,Monopsyllus wagneri kylei,,FALSE
BYUSYN,186,,,,,,,,"Monopsyllus eumolpi canadensis Hubbard, 1950",Eumolpianus eumolpi (Rothschild 1905),,,,,,,,,,,,Monopsyllus,,eumolpi,canadensis,,,"Hubbard, 1950",,,,,,,,,Monopsyllus eumolpi canadensis,,FALSE
BYUSYN,187,,,,,,,,"Monopsyllus eumolpi charlestonensis Hubbard, 1950",Eumolpianus cyrturus (Jordan 1929),,,,,,,,,,,,Monopsyllus,,eumolpi,charlestonensis,,,"Hubbard, 1950",,,,,,,,,Monopsyllus eumolpi charlestonensis,,FALSE
BYUSYN,190,,,,,,,,"Monopsyllus ciliatus fasteni Hubbard, 1954","Amonopsyllus ciliatus Baker, 1904",,,,,,,,,,,,Monopsyllus,,ciliatus,fasteni,,,"Hubbard, 1954",,,,,,,,,Monopsyllus ciliatus fasteni,,FALSE
BYUSYN,189,,,,,,,,"Meringis cochisei Hubbard, 1954",Meringis arachis (Jordan 1929),,,,,,,,,,,,Meringis,,cochisei,,,,"Hubbard, 1954",,,,,,,,,Meringis cochisei,,FALSE
BYUSYN,188,,,,,,,,"Thrassis fousti Hubbard, 1954","Thrassis spenceri Wagner, 1936",,,,,,,,,,,,Thrassis,,fousti,,,,"Hubbard, 1954",,,,,,,,,Thrassis fousti,,FALSE
BYUSYN,191,,,,,,,,"Monopsyllus vison reeheri Hubbard, 1954","Monopsyllus vison Baker, 1904",,,,,,,,,,,,Monopsyllus,,vison,reeheri,,,"Hubbard, 1954",,,,,,,,,Monopsyllus vison reeheri,,FALSE
BYUSYN,192,,,,,,,,"Chiropteropsylla brockmani johnsoni Hubbard, 1956","Chiropteropsylla brockman Rothschild, 1915",,,,,,,,,,,,Chiropteropsylla,,brockmani,johnsoni,,,"Hubbard, 1956",,,,,,,,,Chiropteropsylla brockmani johnsoni,,FALSE
BYUSYN,193,,,,,,,,"Malaraeus jordani I Fox, 1939",Amaradix euphorbi (Rothschild 1905),,,,,,,,,,,,Malaraeus,,jordani,,,,"I Fox, 1939",,,,,,,,,Malaraeus jordani,,FALSE
BYUSYN,194,,,,,,,,"Peromyscopsylla spinifrons I Fox, 1939",Peromyscopsylla hesperomys hesperomys (Baker 1904),,,,,,,,,,,,Peromyscopsylla,,spinifrons,,,,"I Fox, 1939",,,,,,,,,Peromyscopsylla spinifrons,,FALSE
BYUSYN,195,,,,,,,,"Opisocrostis ornatus I Fox, 1940",Oropsylla tuberculata (Baker 1904),,,,,,,,,,,,Opisocrostis,,ornatus,,,,"I Fox, 1940",,,,,,,,,Opisocrostis ornatus,,FALSE
BYUSYN,198,,,,,,,,"Ceratophyllus quebecensis I Fox, 1940","Ceratophyllus garei Rothschild, 1902",,,,,,,,,,,,Ceratophyllus,,quebecensis,,,,"I Fox, 1940",,,,,,,,,Ceratophyllus quebecensis,,FALSE
BYUSYN,196,,,,,,,,"Opisodasys spatiosis I Fox, 1940",Opisodasys robustus (Jordan 1925),,,,,,,,,,,,Opisodasys,,spatiosis,,,,"I Fox, 1940",,,,,,,,,Opisodasys spatiosis,,FALSE
BYUSYN,197,,,,,,,,"Corypsylloides spinata I Fox, 1940","Corypsylla kohlsi Hubbard, 1940",,,,,,,,,,,,Corypsylloides,,spinata,,,,"I Fox, 1940",,,,,,,,,Corypsylloides spinata,,FALSE
BYUSYN,202,,,,,,,,"Pulex reptans Illiger, 1805","Tunga penetrans Linnaeus, 1758",,,,,,,,,,,,Pulex,,reptans,,,,"Illiger, 1805",,,,,,,,,Pulex reptans,,FALSE
BYUSYN,218,,,,,,,,"Neopsylla setosa hajastanica Ioff & Argyropulo, 1934","Neopsylla setosa spinea Rothschild, 1915",,,,,,,,,,,,Neopsylla,,setosa,hajastanica,,,"Ioff & Argyropulo, 1934",,,,,,,,,Neopsylla setosa hajastanica,,FALSE
BYUSYN,220,,,,,,,,"Ceratophyllus advenarius bifallax Ioff & Scalon, 1950",Megabothris advenarius advenarius (Wagner 1930),,,,,,,,,,,,Ceratophyllus,,advenarius,bifallax,,,"Ioff & Scalon, 1950",,,,,,,,,Ceratophyllus advenarius bifallax,,FALSE
BYUSYN,221,,,,,,,,"Coptopsylla lamellifer fallax Ioff & Tiflov, 1934","Coptopsylla lamellifer ardua Jordan & Rothschild, 1915",,,,,,,,,,,,Coptopsylla,,lamellifer,fallax,,,"Ioff & Tiflov, 1934",,,,,,,,,Coptopsylla lamellifer fallax,,FALSE
BYUSYN,222,,,,,,,,"Coptopsylla lamellifer immanubriata Ioff & Tiflov, 1934","Coptopsylla lamellifer rostrata Ioff & Tiflov, 1934",,,,,,,,,,,,Coptopsylla,,lamellifer,immanubriata,,,"Ioff & Tiflov, 1934",,,,,,,,,Coptopsylla lamellifer immanubriata,,FALSE
BYUSYN,223,,,,,,,,"Stenoponia solitaria Ioff & Tiflov, 1934","Stenoponia conspecta Wagner, 1926",,,,,,,,,,,,Stenoponia,,solitaria,,,,"Ioff & Tiflov, 1934",,,,,,,,,Stenoponia solitaria,,FALSE
BYUSYN,224,,,,,,,,"Ctenophthalmus saratovi Ioff & Tiflov, 1938","Ctenophthalmus golovi golovi Ioff & Tiflov, 1930",,,,,,,,,,,,Ctenophthalmus,,saratovi,,,,"Ioff & Tiflov, 1938",,,,,,,,,Ctenophthalmus saratovi,,FALSE
BYUSYN,226,,,,,,,,"Amphipsylla anceps coangusta Ioff & Tiflov, 1939","Amphipsylla anceps Wagner, 1930",,,,,,,,,,,,Amphipsylla,,anceps,coangusta,,,"Ioff & Tiflov, 1939",,,,,,,,,Amphipsylla anceps coangusta,,FALSE
BYUSYN,227,,,,,,,,"Amphipsylla dumalis dilatata Ioff & Tiflov, 1939","Amphipsylla dumalis Jordan & Rothschild, 1915",,,,,,,,,,,,Amphipsylla,,dumalis,dilatata,,,"Ioff & Tiflov, 1939",,,,,,,,,Amphipsylla dumalis dilatata,,FALSE
BYUSYN,225,,,,,,,,"Amphipsylla kuznetzovi deminuta Ioff & Tiflov, 1939","Amphipsylla kuznetzovi kuznetzovi Wagner, 1912",,,,,,,,,,,,Amphipsylla,,kuznetzovi,deminuta,,,"Ioff & Tiflov, 1939",,,,,,,,,Amphipsylla kuznetzovi deminuta,,FALSE
BYUSYN,204,,,,,,,,"Ceratophyllus baikalensis Ioff, 1928",Megabothris rectangulatus (Wahlgren 1903),,,,,,,,,,,,Ceratophyllus,,baikalensis,,,,"Ioff, 1928",,,,,,,,,Ceratophyllus baikalensis,,FALSE
BYUSYN,205,,,,,,,,"Ctenophthalmus dahuricus Ioff, 1928","Ctenophthalmus pisticus pisticus Jordan & Rothschild, 1921",,,,,,,,,,,,Ctenophthalmus,,dahuricus,,,,"Ioff, 1928",,,,,,,,,Ctenophthalmus dahuricus,,FALSE
BYUSYN,206,,,,,,,,"Pulex iritans fulvus Ioff, 1929","Pulex irritans Linnaeus, 1758",,,,,,,,,,,,Pulex,,iritans,fulvus,,,"Ioff, 1929",,,,,,,,,Pulex iritans fulvus,,FALSE
BYUSYN,207,,,,,,,,"Rhadinopsylla ukrainica Ioff, 1940","Rhadinopsylla ucrainica Wagner & Argyropulo, 1934",,,,,,,,,,,,Rhadinopsylla,,ukrainica,,,,"Ioff, 1940",,,,,,,,,Rhadinopsylla ukrainica,,FALSE
BYUSYN,208,,,,,,,,"Ceratophyllus avicitelli Ioff, 1946","Ceratophyllus sinicus Jordan, 1932",,,,,,,,,,,,Ceratophyllus,,avicitelli,,,,"Ioff, 1946",,,,,,,,,Ceratophyllus avicitelli,,FALSE
BYUSYN,210,,,,,,,,"Chaetopsylla nocens Ioff, 1946","Chaetopsylla mikado Rothschild, 1904",,,,,,,,,,,,Chaetopsylla,,nocens,,,,"Ioff, 1946",,,,,,,,,Chaetopsylla nocens,,FALSE
BYUSYN,209,,,,,,,,"Ceratophyllus penicilliger demotus Ioff, 1946",Amalaraeus penicilliger pedias (Rothschild 1911),,,,,,,,,,,,Ceratophyllus,,penicilliger,demotus,,,"Ioff, 1946",,,,,,,,,Ceratophyllus penicilliger demotus,,FALSE
BYUSYN,211,,,,,,,,"Amphipsylla schelkovnikovi irana Ioff, 1946","Amphipsylla schelkovnikovi Wagner, 1909",,,,,,,,,,,,Amphipsylla,,schelkovnikovi,irana,,,"Ioff, 1946",,,,,,,,,Amphipsylla schelkovnikovi irana,,FALSE
BYUSYN,217,,,,,,,,"Ctenophthalmus agyrtes noster Ioff, 1953","Ctenophthalmus agyrtes kleinschmidtianus Peus, 1950",,,,,,,,,,,,Ctenophthalmus,,agyrtes,noster,,,"Ioff, 1953",,,,,,,,,Ctenophthalmus agyrtes noster,,FALSE
BYUSYN,216,,,,,,,,"Ctenocephalides caprae Ioff, 1953",Ctenocephalides orientis (Jordan 1925),,,,,,,,,,,,Ctenocephalides,,caprae,,,,"Ioff, 1953",,,,,,,,,Ctenocephalides caprae,,FALSE
BYUSYN,230,,,,,,,,"Frontopsylla frontalis utia Ji, 1979","Frontopsylla frontalis baikal Ioff, 1946",,,,,,,,,,,,Frontopsylla,,frontalis,utia,,,"Ji, 1979",,,,,,,,,Frontopsylla frontalis utia,,FALSE
BYUSYN,231,,,,,,,,"Pulex pullulorum Johnson, 1890",Echidnophaga gallinacea (Westwood 1875),,,,,,,,,,,,Pulex,,pullulorum,,,,"Johnson, 1890",,,,,,,,,Pulex pullulorum,,FALSE
BYUSYN,232,,,,,,,,"Dysmicus acheronis Johnson, 1957",Ectinorus simonsi (Rothschild 1904),,,,,,,,,,,,Dysmicus,,acheronis,,,,"Johnson, 1957",,,,,,,,,Dysmicus acheronis,,FALSE
BYUSYN,278,,,,,,,,"Rhopalopsyllus bernhardi Jordan & Rothschild, 1908",Polygenis bohlsi bohlsi (Wahlgren 1901),,,,,,,,,,,,Rhopalopsyllus,,bernhardi,,,,"Jordan & Rothschild, 1908",,,,,,,,,Rhopalopsyllus bernhardi,,FALSE
BYUSYN,280,,,,,,,,"Ceratophyllus crassus Jordan & Rothschild, 1911",Oropsylla silantiewi (Wagner 1898),,,,,,,,,,,,Ceratophyllus,,crassus,,,,"Jordan & Rothschild, 1911",,,,,,,,,Ceratophyllus crassus,,FALSE
BYUSYN,281,,,,,,,,"Ceratophyllus famulus Jordan & Rothschild, 1911",Citellophilus tesquorum mongolicus (Jordan & Rothschild 1911),,,,,,,,,,,,Ceratophyllus,,famulus,,,,"Jordan & Rothschild, 1911",,,,,,,,,Ceratophyllus famulus,,FALSE
BYUSYN,282,,,,,,,,"Ceratophyllus farreni meridionalis Jordan & Rothschild, 1912","Ceratophyllus farreni farreni Rothschild, 1905",,,,,,,,,,,,Ceratophyllus,,farreni,meridionalis,,,"Jordan & Rothschild, 1912",,,,,,,,,Ceratophyllus farreni meridionalis,,FALSE
BYUSYN,284,,,,,,,,"Amphipsylla certa Jordan & Rothschild, 1913","Amphipsylla schelkovnikovi Wagner, 1909",,,,,,,,,,,,Amphipsylla,,certa,,,,"Jordan & Rothschild, 1913",,,,,,,,,Amphipsylla certa,,FALSE
BYUSYN,283,,,,,,,,"Amphipsylla contigua Jordan & Rothschild, 1913","Amphipsylla rossica Wagner, 1912",,,,,,,,,,,,Amphipsylla,,contigua,,,,"Jordan & Rothschild, 1913",,,,,,,,,Amphipsylla contigua,,FALSE
BYUSYN,285,,,,,,,,"Dinopsyllus eremus Jordan & Rothschild, 1913","Dinopsyllus apistus Jordan & Rothschild, 1913",,,,,,,,,,,,Dinopsyllus,,eremus,,,,"Jordan & Rothschild, 1913",,,,,,,,,Dinopsyllus eremus,,FALSE
BYUSYN,287,,,,,,,,"Amphipsylla contigua locuples Jordan & Rothschild, 1915","Amphipsylla rossica Wagner, 1912",,,,,,,,,,,,Amphipsylla,,contigua,locuples,,,"Jordan & Rothschild, 1915",,,,,,,,,Amphipsylla contigua locuples,,FALSE
BYUSYN,286,,,,,,,,"Ceratophyllus numidus Jordan & Rothschild, 1915","Ceratophyllus farreni farreni Rothschild, 1905",,,,,,,,,,,,Ceratophyllus,,numidus,,,,"Jordan & Rothschild, 1915",,,,,,,,,Ceratophyllus numidus,,FALSE
BYUSYN,289,,,,,,,,"Ctenophthalmus adetus Jordan & Rothschild, 1920","Ctenophthalmus bisoctodentatus bisoctodentatus Kolenati, 1863",,,,,,,,,,,,Ctenophthalmus,,adetus,,,,"Jordan & Rothschild, 1920",,,,,,,,,Ctenophthalmus adetus,,FALSE
BYUSYN,290,,,,,,,,"Ctenophthalmus agyrtes oreadis Jordan & Rothschild, 1920","Ctenophthalmus agyrtes verbanus Jordan & Rothschild, 1920",,,,,,,,,,,,Ctenophthalmus,,agyrtes,oreadis,,,"Jordan & Rothschild, 1920",,,,,,,,,Ctenophthalmus agyrtes oreadis,,FALSE
BYUSYN,291,,,,,,,,"Ceratophyllus sucinus Jordan & Rothschild, 1921",Nosopsyllus mokrzeckyi (Wagner 1916),,,,,,,,,,,,Ceratophyllus,,sucinus,,,,"Jordan & Rothschild, 1921",,,,,,,,,Ceratophyllus sucinus,,FALSE
BYUSYN,295,,,,,,,,"Ceratophyllus agathus Jordan & Rothschild, 1922",Macrostylophora levis (Jordan & Rothschild 1922),,,,,,,,,,,,Ceratophyllus,,agathus,,,,"Jordan & Rothschild, 1922",,,,,,,,,Ceratophyllus agathus,,FALSE
BYUSYN,296,,,,,,,,"Ctenophthalmus agyrtes celticus Jordan & Rothschild, 1922",Ctenophthalmus nobilis nobilis (Rothschild 1898),,,,,,,,,,,,Ctenophthalmus,,agyrtes,celticus,,,"Jordan & Rothschild, 1922",,,,,,,,,Ctenophthalmus agyrtes celticus,,FALSE
BYUSYN,294,,,,,,,,"Acanthopsylla rothschildi victoriana Jordan & Rothschild, 1922",Acanthopsylla rothschildi rothschildi (Rainbow 1905),,,,,,,,,,,,Acanthopsylla,,rothschildi,victoriana,,,"Jordan & Rothschild, 1922",,,,,,,,,Acanthopsylla rothschildi victoriana,,FALSE
BYUSYN,297,,,,,,,,"Pygiopsylla synetus Jordan & Rothschild, 1922",Aviostivalius klossi (Jordan & Rothschild 1922),,,,,,,,,,,,Pygiopsylla,,synetus,,,,"Jordan & Rothschild, 1922",,,,,,,,,Pygiopsylla synetus,,FALSE
BYUSYN,299,,,,,,,,"Parapsyllus boudini Jordan & Rothschild, 1923",Ectinorus budini (Jordan & Rothschild 1923),,,,,,,,,,,,Parapsyllus,,boudini,,,,"Jordan & Rothschild, 1923",,,,,,,,,Parapsyllus boudini,,FALSE
BYUSYN,298,,,,,,,,"Nearctopsylla hygini laurentia Jordan & Rothschild, 1923",Nearctopsylla genalis genalis (Baker 1904),,,,,,,,,,,,Nearctopsylla,,hygini,laurentia,,,"Jordan & Rothschild, 1923",,,,,,,,,Nearctopsylla hygini laurentia,,FALSE
BYUSYN,233,,,,,,,,"Ceratophyllus isus Jordan, 1925",Amaradix bitterrootensis (Dunn 1923),,,,,,,,,,,,Ceratophyllus,,isus,,,,"Jordan, 1925",,,,,,,,,Ceratophyllus isus,,FALSE
BYUSYN,234,,,,,,,,"Sternopsylla intermedia oxyura Jordan, 1926",Adoratopsylla intermedia intermedia (Jordan 1926),,,,,,,,,,,,Sternopsylla,,intermedia,oxyura,,,"Jordan, 1926",,,,,,,,,Sternopsylla intermedia oxyura,,FALSE
BYUSYN,235,,,,,,,,"Rhadinopsylla casta Jordan, 1928","Rhadinopsylla integella Jordan & Rothschild, 1921",,,,,,,,,,,,Rhadinopsylla,,casta,,,,"Jordan, 1928",,,,,,,,,Rhadinopsylla casta,,FALSE
BYUSYN,244,,,,,,,,"Pectinoctenus adalis Jordan, 1929",Leptopsylla pectiniceps pectiniceps (Wagner 1893),,,,,,,,,,,,Pectinoctenus,,adalis,,,,"Jordan, 1929",,,,,,,,,Pectinoctenus adalis,,FALSE
BYUSYN,248,,,,,,,,"Ceratophyllus arizonensis littoris Jordan, 1929",Thrassis arizonensis (Baker 1898),,,,,,,,,,,,Ceratophyllus,,arizonensis,littoris,,,"Jordan, 1929",,,,,,,,,Ceratophyllus arizonensis littoris,,FALSE
BYUSYN,246,,,,,,,,"Oropsylla elana Jordan, 1929","Oropsylla alaskensis alaskensis Baker, 1904",,,,,,,,,,,,Oropsylla,,elana,,,,"Jordan, 1929",,,,,,,,,Oropsylla elana,,FALSE
BYUSYN,238,,,,,,,,"Ceratophyllus immitis Jordan, 1929",Megabothris groenlandicus (Wahlgren 1903),,,,,,,,,,,,Ceratophyllus,,immitis,,,,"Jordan, 1929",,,,,,,,,Ceratophyllus immitis,,FALSE
BYUSYN,242,,,,,,,,"Frontopsylla luculenta parilis Jordan, 1929",Frontopsylla luculenta (Jordan & Rothschild 1923),,,,,,,,,,,,Frontopsylla,,luculenta,parilis,,,"Jordan, 1929",,,,,,,,,Frontopsylla luculenta parilis,,FALSE
BYUSYN,239,,,,,,,,"Ceratophyllus niger inflexus Jordan, 1929","Ceratophyllus niger C Fox, 1908",,,,,,,,,,,,Ceratophyllus,,niger,inflexus,,,"Jordan, 1929",,,,,,,,,Ceratophyllus niger inflexus,,FALSE
BYUSYN,237,,,,,,,,"Catallagia onaga Jordan, 1929","Catallagia borealis Ewing, 1929",,,,,,,,,,,,Catallagia,,onaga,,,,"Jordan, 1929",,,,,,,,,Catallagia onaga,,FALSE
BYUSYN,240,,,,,,,,"Ctenophthalmus phrator Jordan, 1929","Ctenophthalmus inornatus Wagner, 1916",,,,,,,,,,,,Ctenophthalmus,,phrator,,,,"Jordan, 1929",,,,,,,,,Ctenophthalmus phrator,,FALSE
BYUSYN,236,,,,,,,,"Amphipsylla primaris botis Jordan, 1929","Amphipsylla primaris mitus Jordan, 1929",,,,,,,,,,,,Amphipsylla,,primaris,botis,,,"Jordan, 1929",,,,,,,,,Amphipsylla primaris botis,,FALSE
BYUSYN,241,,,,,,,,"Ctenophthalmus russulae ducis Jordan, 1929","Ctenophthalmus russulae russulae Jordan & Rothschild, 1912",,,,,,,,,,,,Ctenophthalmus,,russulae,ducis,,,"Jordan, 1929",,,,,,,,,Ctenophthalmus russulae ducis,,FALSE
BYUSYN,243,,,,,,,,"Ischnopsyllus teres Jordan, 1929","Ischnopsyllus dolosus Dampf, 1912",,,,,,,,,,,,Ischnopsyllus,,teres,,,,"Jordan, 1929",,,,,,,,,Ischnopsyllus teres,,FALSE
BYUSYN,245,,,,,,,,"Ceratophyllus wagneri ophidius Jordan, 1929",Aetheca  wagneri (Baker 1904),,,,,,,,,,,,Ceratophyllus,,wagneri,ophidius,,,"Jordan, 1929",,,,,,,,,Ceratophyllus wagneri ophidius,,FALSE
BYUSYN,247,,,,,,,,"Ceratophyllus wagneri systaltus Jordan, 1929",Aetheca  wagneri (Baker 1904),,,,,,,,,,,,Ceratophyllus,,wagneri,systaltus,,,"Jordan, 1929",,,,,,,,,Ceratophyllus wagneri systaltus,,FALSE
BYUSYN,250,,,,,,,,"Saphiopsylla nupera palina Jordan, 1931",Atyphloceras nuperus (Jordan 1931),,,,,,,,,,,,Saphiopsylla,,nupera,palina,,,"Jordan, 1931",,,,,,,,,Saphiopsylla nupera palina,,FALSE
BYUSYN,251,,,,,,,,"Xenopsylla hawaiiensis Jordan, 1932","Xenopsylla vexabilis Jordan, 1925",,,,,,,,,,,,Xenopsylla,,hawaiiensis,,,,"Jordan, 1932",,,,,,,,,Xenopsylla hawaiiensis,,FALSE
BYUSYN,253,,,,,,,,"Trichopsylla homoeus carenis Jordan, 1932","Chaetopsylla homoea Rothschild, 1906",,,,,,,,,,,,Trichopsylla,,homoeus,carenis,,,"Jordan, 1932",,,,,,,,,Trichopsylla homoeus carenis,,FALSE
BYUSYN,252,,,,,,,,"Frontopsylla spadix cansa Jordan, 1932",Frontopsylla spadix spadix (Jordan & Rothschild 1921),,,,,,,,,,,,Frontopsylla,,spadix,cansa,,,"Jordan, 1932",,,,,,,,,Frontopsylla spadix cansa,,FALSE
BYUSYN,258,,,,,,,,"Atyphloceras artius Jordan, 1933",Atyphloceras multidentatus multidentatus (C Fox 1909),,,,,,,,,,,,Atyphloceras,,artius,,,,"Jordan, 1933",,,,,,,,,Atyphloceras artius,,FALSE
BYUSYN,256,,,,,,,,"Alaopsylla papuensis Jordan, 1933",Xenopsylla papuensis (Jordan 1933),,,,,,,,,,,,Alaopsylla,,papuensis,,,,"Jordan, 1933",,,,,,,,,Alaopsylla papuensis,,FALSE
BYUSYN,257,,,,,,,,"Ceratophyllus saundersi Jordan, 1933",Oropsylla bruneri (Baker 1895),,,,,,,,,,,,Ceratophyllus,,saundersi,,,,"Jordan, 1933",,,,,,,,,Ceratophyllus saundersi,,FALSE
BYUSYN,259,,,,,,,,"Tetrapsyllus litis Jordan, 1936",Tetrapsyllus tantillus (Jordan & Rothschild 1923),,,,,,,,,,,,Tetrapsyllus,,litis,,,,"Jordan, 1936",,,,,,,,,Tetrapsyllus litis,,FALSE
BYUSYN,260,,,,,,,,"Xenopsylla vexabilis meseris Jordan, 1936","Xenopsylla vexabilis Jordan, 1925",,,,,,,,,,,,Xenopsylla,,vexabilis,meseris,,,"Jordan, 1936",,,,,,,,,Xenopsylla vexabilis meseris,,FALSE
BYUSYN,263,,,,,,,,"Monopsyllus anadyrus Jordan, 1937","Margopsylla tolli Wagner, 1901",,,,,,,,,,,,Monopsyllus,,anadyrus,,,,"Jordan, 1937",,,,,,,,,Monopsyllus anadyrus,,FALSE
